,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
29,2013-11-02 02:00:00+00:00,Team.UTAH_JAZZ,Team.PHOENIX_SUNS,84,87,2014
30,2013-11-02 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.SACRAMENTO_KINGS,110,101,2014
31,2013-11-02 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_LAKERS,91,85,2014
32,2013-11-02 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.INDIANA_PACERS,74,89,2014
33,2013-11-02 23:30:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,104,107,2014
34,2013-11-03 00:00:00+00:00,Team.CHARLOTTE_BOBCATS,Team.NEW_ORLEANS_PELICANS,84,105,2014
35,2013-11-03 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.DALLAS_MAVERICKS,99,111,2014
36,2013-11-03 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.MILWAUKEE_BUCKS,97,90,2014
37,2013-11-03 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.UTAH_JAZZ,104,93,2014
38,2013-11-03 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PORTLAND_TRAIL_BLAZERS,105,115,2014
39,2013-11-03 02:30:00+00:00,Team.SACRAMENTO_KINGS,Team.GOLDEN_STATE_WARRIORS,87,98,2014
40,2013-11-03 23:00:00+00:00,Team.BOSTON_CELTICS,Team.DETROIT_PISTONS,77,87,2014
41,2013-11-03 23:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MIAMI_HEAT,93,103,2014
42,2013-11-03 23:00:00+00:00,Team.BROOKLYN_NETS,Team.ORLANDO_MAGIC,86,107,2014
43,2013-11-04 00:00:00+00:00,Team.PHOENIX_SUNS,Team.OKLAHOMA_CITY_THUNDER,96,103,2014
44,2013-11-04 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.NEW_YORK_KNICKS,109,100,2014
45,2013-11-04 02:30:00+00:00,Team.ATLANTA_HAWKS,Team.LOS_ANGELES_LAKERS,103,105,2014
46,2013-11-05 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CLEVELAND_CAVALIERS,92,93,2014
47,2013-11-05 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.PHILADELPHIA_76ERS,110,90,2014
48,2013-11-05 01:00:00+00:00,Team.BOSTON_CELTICS,Team.MEMPHIS_GRIZZLIES,88,95,2014
49,2013-11-05 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.LOS_ANGELES_CLIPPERS,118,137,2014
50,2013-11-06 00:00:00+00:00,Team.MIAMI_HEAT,Team.TORONTO_RAPTORS,104,95,2014
51,2013-11-06 00:30:00+00:00,Team.UTAH_JAZZ,Team.BROOKLYN_NETS,88,104,2014
52,2013-11-06 00:30:00+00:00,Team.INDIANA_PACERS,Team.DETROIT_PISTONS,99,91,2014
53,2013-11-06 00:30:00+00:00,Team.CHARLOTTE_BOBCATS,Team.NEW_YORK_KNICKS,102,97,2014
54,2013-11-06 01:00:00+00:00,Team.PHOENIX_SUNS,Team.NEW_ORLEANS_PELICANS,104,98,2014
55,2013-11-06 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DALLAS_MAVERICKS,104,123,2014
56,2013-11-06 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.DENVER_NUGGETS,102,94,2014
57,2013-11-06 03:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PORTLAND_TRAIL_BLAZERS,116,101,2014
58,2013-11-06 03:00:00+00:00,Team.ATLANTA_HAWKS,Team.SACRAMENTO_KINGS,105,100,2014
59,2013-11-07 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.CHARLOTTE_BOBCATS,90,92,2014
60,2013-11-07 00:00:00+00:00,Team.CHICAGO_BULLS,Team.INDIANA_PACERS,80,97,2014
61,2013-11-07 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.ORLANDO_MAGIC,90,98,2014
62,2013-11-07 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.PHILADELPHIA_76ERS,116,102,2014
63,2013-11-07 00:30:00+00:00,Team.UTAH_JAZZ,Team.BOSTON_CELTICS,87,97,2014
64,2013-11-07 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MEMPHIS_GRIZZLIES,99,84,2014
65,2013-11-07 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,104,109,2014
66,2013-11-07 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MINNESOTA_TIMBERWOLVES,106,93,2014
67,2013-11-07 01:30:00+00:00,Team.PHOENIX_SUNS,Team.SAN_ANTONIO_SPURS,96,99,2014
68,2013-11-07 02:30:00+00:00,Team.DALLAS_MAVERICKS,Team.OKLAHOMA_CITY_THUNDER,93,107,2014
69,2013-11-08 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MIAMI_HEAT,97,102,2014
70,2013-11-08 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.DENVER_NUGGETS,107,109,2014
71,2013-11-08 02:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.HOUSTON_ROCKETS,99,98,2014
72,2013-11-09 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_BOBCATS,101,91,2014
73,2013-11-09 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.INDIANA_PACERS,84,91,2014
74,2013-11-09 00:00:00+00:00,Team.BOSTON_CELTICS,Team.ORLANDO_MAGIC,91,89,2014
75,2013-11-09 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.PHILADELPHIA_76ERS,79,94,2014
76,2013-11-09 00:00:00+00:00,Team.BROOKLYN_NETS,Team.WASHINGTON_WIZARDS,108,112,2014
77,2013-11-09 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.DETROIT_PISTONS,119,110,2014
78,2013-11-09 01:00:00+00:00,Team.UTAH_JAZZ,Team.CHICAGO_BULLS,73,97,2014
79,2013-11-09 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.MINNESOTA_TIMBERWOLVES,108,116,2014
80,2013-11-09 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.NEW_ORLEANS_PELICANS,85,96,2014
81,2013-11-09 01:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.SAN_ANTONIO_SPURS,74,76,2014
82,2013-11-09 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,103,114,2014
83,2013-11-09 03:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PORTLAND_TRAIL_BLAZERS,91,104,2014
84,2013-11-10 00:00:00+00:00,Team.UTAH_JAZZ,Team.TORONTO_RAPTORS,91,115,2014
85,2013-11-10 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,94,104,2014
86,2013-11-10 00:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,96,91,2014
87,2013-11-10 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.CLEVELAND_CAVALIERS,125,127,2014
88,2013-11-10 00:30:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,111,110,2014
89,2013-11-10 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.HOUSTON_ROCKETS,107,94,2014
90,2013-11-10 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MEMPHIS_GRIZZLIES,90,108,2014
91,2013-11-10 01:30:00+00:00,Team.DALLAS_MAVERICKS,Team.MILWAUKEE_BUCKS,91,83,2014
92,2013-11-10 03:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,96,85,2014
93,2013-11-10 17:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.NEW_YORK_KNICKS,120,89,2014
94,2013-11-11 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.OKLAHOMA_CITY_THUNDER,105,106,2014
95,2013-11-11 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHOENIX_SUNS,94,101,2014
96,2013-11-11 02:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.LOS_ANGELES_LAKERS,113,90,2014
97,2013-11-12 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.CHARLOTTE_BOBCATS,103,94,2014
98,2013-11-12 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.INDIANA_PACERS,79,95,2014
99,2013-11-12 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PHILADELPHIA_76ERS,109,85,2014
100,2013-11-12 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.BOSTON_CELTICS,105,120,2014
101,2013-11-12 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.CHICAGO_BULLS,81,96,2014
102,2013-11-12 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.HOUSTON_ROCKETS,104,110,2014
103,2013-11-12 02:00:00+00:00,Team.DENVER_NUGGETS,Team.UTAH_JAZZ,100,81,2014
104,2013-11-12 03:00:00+00:00,Team.DETROIT_PISTONS,Team.PORTLAND_TRAIL_BLAZERS,103,109,2014
105,2013-11-12 03:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.LOS_ANGELES_CLIPPERS,107,109,2014
106,2013-11-13 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.MIAMI_HEAT,95,118,2014
107,2013-11-13 01:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.DALLAS_MAVERICKS,95,105,2014
108,2013-11-13 03:30:00+00:00,Team.DETROIT_PISTONS,Team.GOLDEN_STATE_WARRIORS,95,113,2014
109,2013-11-13 03:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.LOS_ANGELES_LAKERS,95,116,2014
110,2013-11-14 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,91,94,2014
111,2013-11-14 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PHILADELPHIA_76ERS,117,123,2014
112,2013-11-14 00:30:00+00:00,Team.CHARLOTTE_BOBCATS,Team.BOSTON_CELTICS,89,83,2014
113,2013-11-14 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.ATLANTA_HAWKS,95,91,2014
114,2013-11-14 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.MEMPHIS_GRIZZLIES,103,87,2014
115,2013-11-14 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MINNESOTA_TIMBERWOLVES,95,124,2014
116,2013-11-14 01:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.SAN_ANTONIO_SPURS,79,92,2014
117,2013-11-14 02:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DENVER_NUGGETS,99,111,2014
118,2013-11-14 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.UTAH_JAZZ,105,111,2014
119,2013-11-14 03:00:00+00:00,Team.PHOENIX_SUNS,Team.PORTLAND_TRAIL_BLAZERS,89,90,2014
120,2013-11-14 03:00:00+00:00,Team.BROOKLYN_NETS,Team.SACRAMENTO_KINGS,86,107,2014
121,2013-11-14 03:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_CLIPPERS,103,111,2014
122,2013-11-15 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.NEW_YORK_KNICKS,109,106,2014
123,2013-11-15 03:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.GOLDEN_STATE_WARRIORS,115,116,2014
124,2013-11-16 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.INDIANA_PACERS,77,104,2014
125,2013-11-16 00:00:00+00:00,Team.CHICAGO_BULLS,Team.TORONTO_RAPTORS,96,80,2014
126,2013-11-16 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.ATLANTA_HAWKS,103,113,2014
127,2013-11-16 00:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.BOSTON_CELTICS,109,96,2014
128,2013-11-16 00:30:00+00:00,Team.CHARLOTTE_BOBCATS,Team.CLEVELAND_CAVALIERS,86,80,2014
129,2013-11-16 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.MIAMI_HEAT,104,110,2014
130,2013-11-16 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.DENVER_NUGGETS,113,117,2014
131,2013-11-16 02:00:00+00:00,Team.BROOKLYN_NETS,Team.PHOENIX_SUNS,100,98,2014
132,2013-11-16 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.UTAH_JAZZ,91,82,2014
133,2013-11-16 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,89,86,2014
134,2013-11-16 03:30:00+00:00,Team.DETROIT_PISTONS,Team.SACRAMENTO_KINGS,97,90,2014
135,2013-11-17 00:00:00+00:00,Team.MIAMI_HEAT,Team.CHARLOTTE_BOBCATS,97,81,2014
136,2013-11-17 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.ORLANDO_MAGIC,108,100,2014
137,2013-11-17 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.WASHINGTON_WIZARDS,103,96,2014
138,2013-11-17 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_YORK_KNICKS,110,90,2014
139,2013-11-17 01:00:00+00:00,Team.INDIANA_PACERS,Team.CHICAGO_BULLS,94,110,2014
140,2013-11-17 01:00:00+00:00,Team.DENVER_NUGGETS,Team.HOUSTON_ROCKETS,111,122,2014
141,2013-11-17 01:00:00+00:00,Team.BOSTON_CELTICS,Team.MINNESOTA_TIMBERWOLVES,88,106,2014
142,2013-11-17 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.NEW_ORLEANS_PELICANS,98,135,2014
143,2013-11-17 01:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MILWAUKEE_BUCKS,92,79,2014
144,2013-11-17 03:30:00+00:00,Team.UTAH_JAZZ,Team.GOLDEN_STATE_WARRIORS,88,102,2014
145,2013-11-17 03:30:00+00:00,Team.BROOKLYN_NETS,Team.LOS_ANGELES_CLIPPERS,103,110,2014
146,2013-11-17 18:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.TORONTO_RAPTORS,118,110,2014
147,2013-11-17 23:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.SACRAMENTO_KINGS,97,86,2014
148,2013-11-18 02:30:00+00:00,Team.DETROIT_PISTONS,Team.LOS_ANGELES_LAKERS,99,114,2014
149,2013-11-19 00:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.BROOKLYN_NETS,108,98,2014
150,2013-11-19 01:00:00+00:00,Team.CHARLOTTE_BOBCATS,Team.CHICAGO_BULLS,81,86,2014
151,2013-11-19 01:00:00+00:00,Team.DENVER_NUGGETS,Team.OKLAHOMA_CITY_THUNDER,113,115,2014
152,2013-11-19 01:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.DALLAS_MAVERICKS,94,97,2014
153,2013-11-19 02:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.UTAH_JAZZ,98,87,2014
154,2013-11-19 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_CLIPPERS,106,102,2014
155,2013-11-20 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.WASHINGTON_WIZARDS,100,104,2014
156,2013-11-20 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.DETROIT_PISTONS,86,92,2014
157,2013-11-20 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.MIAMI_HEAT,88,104,2014
158,2013-11-20 01:00:00+00:00,Team.BOSTON_CELTICS,Team.HOUSTON_ROCKETS,85,109,2014
159,2013-11-20 03:00:00+00:00,Team.PHOENIX_SUNS,Team.SACRAMENTO_KINGS,104,107,2014
160,2013-11-21 00:00:00+00:00,Team.BROOKLYN_NETS,Team.CHARLOTTE_BOBCATS,91,95,2014
161,2013-11-21 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CLEVELAND_CAVALIERS,98,91,2014
162,2013-11-21 00:00:00+00:00,Team.INDIANA_PACERS,Team.NEW_YORK_KNICKS,103,96,2014
163,2013-11-21 00:00:00+00:00,Team.MIAMI_HEAT,Team.ORLANDO_MAGIC,120,92,2014
164,2013-11-21 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHILADELPHIA_76ERS,108,98,2014
165,2013-11-21 00:30:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,85,93,2014
166,2013-11-21 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MILWAUKEE_BUCKS,91,82,2014
167,2013-11-21 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MINNESOTA_TIMBERWOLVES,102,98,2014
168,2013-11-21 01:00:00+00:00,Team.UTAH_JAZZ,Team.NEW_ORLEANS_PELICANS,98,105,2014
169,2013-11-21 01:30:00+00:00,Team.BOSTON_CELTICS,Team.SAN_ANTONIO_SPURS,93,104,2014
170,2013-11-21 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PHOENIX_SUNS,113,106,2014
171,2013-11-21 02:30:00+00:00,Team.HOUSTON_ROCKETS,Team.DALLAS_MAVERICKS,120,123,2014
172,2013-11-21 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.GOLDEN_STATE_WARRIORS,88,81,2014
173,2013-11-22 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.OKLAHOMA_CITY_THUNDER,91,105,2014
174,2013-11-22 03:30:00+00:00,Team.CHICAGO_BULLS,Team.DENVER_NUGGETS,87,97,2014
175,2013-11-23 00:00:00+00:00,Team.PHOENIX_SUNS,Team.CHARLOTTE_BOBCATS,98,91,2014
176,2013-11-23 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.PHILADELPHIA_76ERS,107,115,2014
177,2013-11-23 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.TORONTO_RAPTORS,88,96,2014
178,2013-11-23 00:30:00+00:00,Team.INDIANA_PACERS,Team.BOSTON_CELTICS,97,82,2014
179,2013-11-23 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.DETROIT_PISTONS,96,89,2014
180,2013-11-23 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MEMPHIS_GRIZZLIES,102,86,2014
181,2013-11-23 01:00:00+00:00,Team.BROOKLYN_NETS,Team.MINNESOTA_TIMBERWOLVES,81,111,2014
182,2013-11-23 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_ORLEANS_PELICANS,100,104,2014
183,2013-11-23 01:30:00+00:00,Team.UTAH_JAZZ,Team.DALLAS_MAVERICKS,93,103,2014
184,2013-11-23 03:00:00+00:00,Team.CHICAGO_BULLS,Team.PORTLAND_TRAIL_BLAZERS,95,98,2014
185,2013-11-23 03:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,95,102,2014
186,2013-11-23 20:30:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_CLIPPERS,102,103,2014
187,2013-11-24 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.INDIANA_PACERS,98,106,2014
188,2013-11-24 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.WASHINGTON_WIZARDS,89,98,2014
189,2013-11-24 00:30:00+00:00,Team.BOSTON_CELTICS,Team.ATLANTA_HAWKS,94,87,2014
190,2013-11-24 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.MIAMI_HEAT,99,101,2014
191,2013-11-24 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.HOUSTON_ROCKETS,101,112,2014
192,2013-11-24 01:30:00+00:00,Team.CHARLOTTE_BOBCATS,Team.MILWAUKEE_BUCKS,96,72,2014
193,2013-11-24 01:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.SAN_ANTONIO_SPURS,96,126,2014
194,2013-11-24 02:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,100,102,2014
195,2013-11-24 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.GOLDEN_STATE_WARRIORS,113,101,2014
196,2013-11-24 19:00:00+00:00,Team.DETROIT_PISTONS,Team.BROOKLYN_NETS,109,97,2014
197,2013-11-24 20:30:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_CLIPPERS,82,121,2014
198,2013-11-24 23:00:00+00:00,Team.PHOENIX_SUNS,Team.ORLANDO_MAGIC,104,96,2014
199,2013-11-25 00:00:00+00:00,Team.UTAH_JAZZ,Team.OKLAHOMA_CITY_THUNDER,73,95,2014
200,2013-11-25 02:30:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_LAKERS,86,100,2014
201,2013-11-26 00:00:00+00:00,Team.BOSTON_CELTICS,Team.CHARLOTTE_BOBCATS,96,86,2014
202,2013-11-26 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.INDIANA_PACERS,84,98,2014
203,2013-11-26 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,94,113,2014
204,2013-11-26 00:30:00+00:00,Team.PHOENIX_SUNS,Team.MIAMI_HEAT,92,107,2014
205,2013-11-26 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,93,86,2014
206,2013-11-26 01:30:00+00:00,Team.DENVER_NUGGETS,Team.DALLAS_MAVERICKS,110,96,2014
207,2013-11-26 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SAN_ANTONIO_SPURS,93,112,2014
208,2013-11-26 02:00:00+00:00,Team.CHICAGO_BULLS,Team.UTAH_JAZZ,83,89,2014
209,2013-11-26 03:00:00+00:00,Team.NEW_YORK_KNICKS,Team.PORTLAND_TRAIL_BLAZERS,91,102,2014
210,2013-11-27 00:00:00+00:00,Team.BROOKLYN_NETS,Team.TORONTO_RAPTORS,102,100,2014
211,2013-11-27 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.WASHINGTON_WIZARDS,111,116,2014
212,2013-11-27 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,109,92,2014
213,2013-11-27 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.NEW_ORLEANS_PELICANS,102,101,2014
214,2013-11-28 00:00:00+00:00,Team.INDIANA_PACERS,Team.CHARLOTTE_BOBCATS,99,74,2014
215,2013-11-28 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.ORLANDO_MAGIC,94,105,2014
216,2013-11-28 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.BOSTON_CELTICS,100,93,2014
217,2013-11-28 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.BROOKLYN_NETS,99,94,2014
218,2013-11-28 00:30:00+00:00,Team.MIAMI_HEAT,Team.CLEVELAND_CAVALIERS,95,84,2014
219,2013-11-28 00:30:00+00:00,Team.CHICAGO_BULLS,Team.DETROIT_PISTONS,99,79,2014
220,2013-11-28 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.HOUSTON_ROCKETS,84,113,2014
221,2013-11-28 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MILWAUKEE_BUCKS,100,92,2014
222,2013-11-28 01:00:00+00:00,Team.DENVER_NUGGETS,Team.MINNESOTA_TIMBERWOLVES,117,110,2014
223,2013-11-28 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.OKLAHOMA_CITY_THUNDER,88,94,2014
224,2013-11-28 01:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DALLAS_MAVERICKS,99,103,2014
225,2013-11-28 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.PHOENIX_SUNS,106,120,2014
226,2013-11-28 03:30:00+00:00,Team.NEW_YORK_KNICKS,Team.LOS_ANGELES_CLIPPERS,80,93,2014
