,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
101,2021-01-06 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MEMPHIS_GRIZZLIES,94,92,2021
102,2021-01-06 02:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.DENVER_NUGGETS,116,123,2021
103,2021-01-06 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,116,113,2021
104,2021-01-06 03:30:00+00:00,Team.CHICAGO_BULLS,Team.PORTLAND_TRAIL_BLAZERS,111,108,2021
105,2021-01-07 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.INDIANA_PACERS,107,114,2021
106,2021-01-07 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.ORLANDO_MAGIC,94,105,2021
107,2021-01-07 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.PHILADELPHIA_76ERS,136,141,2021
108,2021-01-07 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.ATLANTA_HAWKS,102,94,2021
109,2021-01-07 00:30:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,107,105,2021
110,2021-01-07 00:30:00+00:00,Team.UTAH_JAZZ,Team.NEW_YORK_KNICKS,100,112,2021
111,2021-01-07 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MILWAUKEE_BUCKS,115,130,2021
112,2021-01-07 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_ORLEANS_PELICANS,111,110,2021
113,2021-01-07 02:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHOENIX_SUNS,115,123,2021
114,2021-01-07 03:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.GOLDEN_STATE_WARRIORS,108,101,2021
115,2021-01-07 03:00:00+00:00,Team.CHICAGO_BULLS,Team.SACRAMENTO_KINGS,124,128,2021
116,2021-01-08 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.BROOKLYN_NETS,109,122,2021
117,2021-01-08 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MEMPHIS_GRIZZLIES,94,90,2021
118,2021-01-08 03:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,124,117,2021
119,2021-01-08 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_LAKERS,118,109,2021
120,2021-01-08 03:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.PORTLAND_TRAIL_BLAZERS,117,135,2021
121,2021-01-09 00:00:00+00:00,Team.PHOENIX_SUNS,Team.DETROIT_PISTONS,105,110,2021
122,2021-01-09 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BOSTON_CELTICS,107,116,2021
123,2021-01-09 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_ORLEANS_PELICANS,118,110,2021
124,2021-01-09 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_YORK_KNICKS,101,89,2021
125,2021-01-09 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.HOUSTON_ROCKETS,90,132,2021
126,2021-01-09 01:00:00+00:00,Team.BROOKLYN_NETS,Team.MEMPHIS_GRIZZLIES,110,115,2021
127,2021-01-09 01:00:00+00:00,Team.UTAH_JAZZ,Team.MILWAUKEE_BUCKS,131,118,2021
128,2021-01-09 03:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.GOLDEN_STATE_WARRIORS,105,115,2021
129,2021-01-09 03:00:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_LAKERS,115,117,2021
130,2021-01-09 03:00:00+00:00,Team.TORONTO_RAPTORS,Team.SACRAMENTO_KINGS,144,123,2021
131,2021-01-09 20:00:00+00:00,Team.DENVER_NUGGETS,Team.PHILADELPHIA_76ERS,115,103,2021
132,2021-01-10 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.CHARLOTTE_HORNETS,105,113,2021
133,2021-01-10 00:00:00+00:00,Team.PHOENIX_SUNS,Team.INDIANA_PACERS,125,117,2021
134,2021-01-10 00:00:00+00:00,Team.MIAMI_HEAT,Team.WASHINGTON_WIZARDS,128,124,2021
135,2021-01-10 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,90,100,2021
136,2021-01-10 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,125,122,2021
137,2021-01-10 01:30:00+00:00,Team.ORLANDO_MAGIC,Team.DALLAS_MAVERICKS,98,112,2021
138,2021-01-10 03:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,125,99,2021
139,2021-01-10 20:00:00+00:00,Team.UTAH_JAZZ,Team.DETROIT_PISTONS,96,86,2021
140,2021-01-10 21:00:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_CLIPPERS,127,130,2021
141,2021-01-10 23:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.BROOKLYN_NETS,129,116,2021
142,2021-01-10 23:00:00+00:00,Team.DENVER_NUGGETS,Team.NEW_YORK_KNICKS,114,89,2021
143,2021-01-11 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.HOUSTON_ROCKETS,120,102,2021
144,2021-01-11 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,88,96,2021
145,2021-01-11 01:30:00+00:00,Team.TORONTO_RAPTORS,Team.GOLDEN_STATE_WARRIORS,105,106,2021
146,2021-01-12 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_HORNETS,88,109,2021
147,2021-01-12 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CLEVELAND_CAVALIERS,101,91,2021
148,2021-01-12 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,121,99,2021
149,2021-01-12 00:00:00+00:00,Team.PHOENIX_SUNS,Team.WASHINGTON_WIZARDS,107,128,2021
150,2021-01-12 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.ATLANTA_HAWKS,94,112,2021
151,2021-01-12 03:00:00+00:00,Team.TORONTO_RAPTORS,Team.PORTLAND_TRAIL_BLAZERS,111,112,2021
152,2021-01-12 03:00:00+00:00,Team.INDIANA_PACERS,Team.SACRAMENTO_KINGS,122,127,2021
153,2021-01-13 00:00:00+00:00,Team.MIAMI_HEAT,Team.PHILADELPHIA_76ERS,134,137,2021
154,2021-01-13 00:30:00+00:00,Team.DENVER_NUGGETS,Team.BROOKLYN_NETS,116,122,2021
155,2021-01-13 00:30:00+00:00,Team.UTAH_JAZZ,Team.CLEVELAND_CAVALIERS,117,87,2021
156,2021-01-13 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.HOUSTON_ROCKETS,117,100,2021
157,2021-01-13 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.OKLAHOMA_CITY_THUNDER,112,102,2021
158,2021-01-13 03:30:00+00:00,Team.INDIANA_PACERS,Team.GOLDEN_STATE_WARRIORS,104,95,2021
159,2021-01-14 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.CHARLOTTE_HORNETS,104,93,2021
160,2021-01-14 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,110,101,2021
161,2021-01-14 00:30:00+00:00,Team.BROOKLYN_NETS,Team.NEW_YORK_KNICKS,116,109,2021
162,2021-01-14 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MINNESOTA_TIMBERWOLVES,118,107,2021
163,2021-01-14 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.OKLAHOMA_CITY_THUNDER,128,99,2021
164,2021-01-14 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.LOS_ANGELES_CLIPPERS,106,111,2021
165,2021-01-14 03:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,132,126,2021
166,2021-01-15 00:00:00+00:00,Team.MIAMI_HEAT,Team.PHILADELPHIA_76ERS,108,125,2021
167,2021-01-15 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.SAN_ANTONIO_SPURS,109,105,2021
168,2021-01-15 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.TORONTO_RAPTORS,108,111,2021
169,2021-01-15 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DENVER_NUGGETS,104,114,2021
170,2021-01-15 03:00:00+00:00,Team.INDIANA_PACERS,Team.PORTLAND_TRAIL_BLAZERS,111,87,2021
171,2021-01-16 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.BOSTON_CELTICS,97,124,2021
172,2021-01-16 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.CLEVELAND_CAVALIERS,103,106,2021
173,2021-01-16 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.MILWAUKEE_BUCKS,109,112,2021
174,2021-01-16 01:00:00+00:00,Team.CHICAGO_BULLS,Team.OKLAHOMA_CITY_THUNDER,125,127,2021
175,2021-01-16 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.UTAH_JAZZ,92,116,2021
176,2021-01-16 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.LOS_ANGELES_LAKERS,95,112,2021
177,2021-01-16 03:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.SACRAMENTO_KINGS,138,100,2021
178,2021-01-16 22:00:00+00:00,Team.HOUSTON_ROCKETS,Team.SAN_ANTONIO_SPURS,91,103,2021
179,2021-01-16 23:00:00+00:00,Team.ORLANDO_MAGIC,Team.BROOKLYN_NETS,115,122,2021
180,2021-01-17 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.TORONTO_RAPTORS,113,116,2021
181,2021-01-17 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MEMPHIS_GRIZZLIES,104,106,2021
182,2021-01-17 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MIAMI_HEAT,120,100,2021
183,2021-01-17 03:00:00+00:00,Team.ATLANTA_HAWKS,Team.PORTLAND_TRAIL_BLAZERS,106,112,2021
184,2021-01-17 18:00:00+00:00,Team.NEW_YORK_KNICKS,Team.BOSTON_CELTICS,105,75,2021
185,2021-01-17 20:00:00+00:00,Team.CHICAGO_BULLS,Team.DALLAS_MAVERICKS,117,101,2021
186,2021-01-18 01:00:00+00:00,Team.UTAH_JAZZ,Team.DENVER_NUGGETS,109,105,2021
187,2021-01-18 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SACRAMENTO_KINGS,128,123,2021
188,2021-01-18 03:00:00+00:00,Team.INDIANA_PACERS,Team.LOS_ANGELES_CLIPPERS,96,129,2021
189,2021-01-18 17:00:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,84,91,2021
190,2021-01-18 19:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ATLANTA_HAWKS,97,108,2021
191,2021-01-18 20:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PORTLAND_TRAIL_BLAZERS,125,104,2021
192,2021-01-18 22:00:00+00:00,Team.PHOENIX_SUNS,Team.MEMPHIS_GRIZZLIES,104,108,2021
193,2021-01-19 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BROOKLYN_NETS,123,125,2021
194,2021-01-19 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.TORONTO_RAPTORS,93,116,2021
195,2021-01-19 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.CHICAGO_BULLS,120,125,2021
196,2021-01-19 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MIAMI_HEAT,107,113,2021
197,2021-01-19 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,115,113,2021
198,2021-01-20 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.DENVER_NUGGETS,101,119,2021
199,2021-01-20 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.UTAH_JAZZ,102,118,2021
200,2021-01-21 00:00:00+00:00,Team.BROOKLYN_NETS,Team.CLEVELAND_CAVALIERS,135,147,2021
201,2021-01-21 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.INDIANA_PACERS,124,112,2021
202,2021-01-21 00:00:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,109,117,2021
203,2021-01-21 00:30:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,115,123,2021
204,2021-01-21 00:30:00+00:00,Team.MIAMI_HEAT,Team.TORONTO_RAPTORS,111,102,2021
205,2021-01-21 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.MINNESOTA_TIMBERWOLVES,97,96,2021
206,2021-01-21 02:30:00+00:00,Team.PHOENIX_SUNS,Team.HOUSTON_ROCKETS,109,103,2021
207,2021-01-21 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.GOLDEN_STATE_WARRIORS,99,121,2021
208,2021-01-21 03:00:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_CLIPPERS,96,115,2021
209,2021-01-22 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MILWAUKEE_BUCKS,113,106,2021
210,2021-01-22 03:00:00+00:00,Team.NEW_YORK_KNICKS,Team.GOLDEN_STATE_WARRIORS,119,104,2021
211,2021-01-22 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.UTAH_JAZZ,118,129,2021
212,2021-01-23 00:00:00+00:00,Team.CHICAGO_BULLS,Team.CHARLOTTE_HORNETS,123,110,2021
213,2021-01-23 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DETROIT_PISTONS,103,102,2021
214,2021-01-23 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.INDIANA_PACERS,118,120,2021
215,2021-01-23 00:30:00+00:00,Team.BROOKLYN_NETS,Team.CLEVELAND_CAVALIERS,113,125,2021
216,2021-01-23 00:30:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,110,122,2021
217,2021-01-23 00:30:00+00:00,Team.MIAMI_HEAT,Team.TORONTO_RAPTORS,81,101,2021
218,2021-01-23 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.MINNESOTA_TIMBERWOLVES,116,98,2021
219,2021-01-23 01:30:00+00:00,Team.DALLAS_MAVERICKS,Team.SAN_ANTONIO_SPURS,122,117,2021
220,2021-01-23 03:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_CLIPPERS,106,120,2021
221,2021-01-23 03:00:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,130,126,2021
222,2021-01-23 03:00:00+00:00,Team.NEW_YORK_KNICKS,Team.SACRAMENTO_KINGS,94,103,2021
223,2021-01-24 01:00:00+00:00,Team.MIAMI_HEAT,Team.BROOKLYN_NETS,124,128,2021
224,2021-01-24 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,114,110,2021
225,2021-01-24 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MINNESOTA_TIMBERWOLVES,110,120,2021
226,2021-01-24 02:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHICAGO_BULLS,101,90,2021
227,2021-01-24 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DALLAS_MAVERICKS,133,108,2021
