,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
10,DEN2020-12-23,84.0,32.0,69.0,8.0,21.0,0.3809523809523809,12.0,14.0,8.0,24.0,32.0,20.0,9.0,3.0,6.0,6.0,17.0,20.0,0.8571428571428571,0.463768115942029,0.5588078765300692,0.5217391304347826
11,DET2020-12-23,85.0,37.0,71.0,8.0,26.0,0.3076923076923077,3.0,6.0,5.0,26.0,31.0,24.0,11.0,4.0,1.0,3.0,14.0,14.0,0.5,0.5211267605633803,0.5771319934818033,0.5774647887323944
12,IND2020-12-23,88.0,35.0,74.0,5.0,25.0,0.2,13.0,19.0,7.0,30.0,37.0,21.0,9.0,5.0,8.0,7.0,15.0,20.0,0.6842105263157895,0.4729729729729729,0.5342399222923749,0.5067567567567568
13,MEM2020-12-23,88.0,36.0,71.0,10.0,21.0,0.4761904761904761,6.0,11.0,5.0,29.0,34.0,18.0,11.0,4.0,7.0,5.0,14.0,11.0,0.5454545454545454,0.5070422535211268,0.580168776371308,0.5774647887323944
14,MIA2020-12-23,83.0,31.0,59.0,6.0,14.0,0.4285714285714285,15.0,17.0,3.0,28.0,31.0,18.0,16.0,9.0,2.0,2.0,10.0,16.0,0.8823529411764706,0.5254237288135594,0.6242478941034897,0.576271186440678
15,MIL2020-12-23,84.0,33.0,67.0,9.0,24.0,0.375,9.0,11.0,8.0,31.0,39.0,14.0,15.0,3.0,4.0,5.0,16.0,10.0,0.8181818181818182,0.4925373134328358,0.5846325167037861,0.5597014925373134
16,MIN2020-12-23,80.0,28.0,64.0,7.0,30.0,0.2333333333333333,17.0,21.0,10.0,24.0,34.0,17.0,10.0,3.0,3.0,1.0,14.0,14.0,0.8095238095238095,0.4375,0.5461496450027308,0.4921875
17,NOP2020-12-23,88.0,33.0,61.0,15.0,30.0,0.5,7.0,16.0,7.0,29.0,36.0,22.0,20.0,8.0,4.0,4.0,12.0,16.0,0.4375,0.5409836065573771,0.6466784244562022,0.6639344262295082
18,NYK2020-12-23,82.0,30.0,65.0,11.0,22.0,0.5,11.0,13.0,3.0,28.0,31.0,19.0,13.0,7.0,7.0,8.0,20.0,15.0,0.8461538461538461,0.4615384615384615,0.5797511312217195,0.5461538461538461
19,ORL2020-12-23,79.0,32.0,69.0,6.0,20.0,0.3,9.0,15.0,7.0,22.0,29.0,15.0,15.0,12.0,2.0,2.0,16.0,10.0,0.6,0.463768115942029,0.5224867724867726,0.5072463768115942
20,PHI2020-12-23,73.0,28.0,65.0,7.0,22.0,0.3181818181818182,10.0,15.0,7.0,29.0,36.0,16.0,18.0,10.0,6.0,3.0,19.0,17.0,0.6666666666666666,0.4307692307692308,0.5097765363128492,0.4846153846153846
21,PHX2020-12-23,77.0,29.0,59.0,9.0,24.0,0.375,10.0,16.0,4.0,35.0,39.0,16.0,16.0,4.0,6.0,0.0,22.0,17.0,0.625,0.4915254237288136,0.5829800121138703,0.5677966101694916
22,POR2020-12-23,68.0,26.0,69.0,8.0,25.0,0.32,8.0,11.0,4.0,25.0,29.0,19.0,5.0,4.0,2.0,3.0,12.0,11.0,0.7272727272727273,0.3768115942028985,0.4604550379198266,0.4347826086956521
23,SAC2020-12-23,89.0,32.0,68.0,6.0,19.0,0.3157894736842105,19.0,21.0,11.0,25.0,36.0,19.0,10.0,3.0,6.0,6.0,20.0,17.0,0.9047619047619048,0.4705882352941176,0.576126359399275,0.5147058823529411
24,SAS2020-12-23,99.0,37.0,75.0,6.0,17.0,0.3529411764705882,19.0,22.0,7.0,29.0,36.0,20.0,7.0,8.0,5.0,7.0,11.0,14.0,0.8636363636363636,0.4933333333333333,0.5845536136041568,0.5333333333333333
25,TOR2020-12-23,79.0,32.0,70.0,11.0,34.0,0.3235294117647059,4.0,6.0,4.0,22.0,26.0,22.0,14.0,6.0,4.0,4.0,16.0,12.0,0.6666666666666666,0.4571428571428571,0.5437775330396476,0.5357142857142857
26,UTA2020-12-23,94.0,35.0,74.0,16.0,40.0,0.4,8.0,10.0,9.0,37.0,46.0,20.0,7.0,3.0,3.0,2.0,11.0,12.0,0.8,0.4729729729729729,0.5994897959183673,0.581081081081081
27,WAS2020-12-23,83.0,31.0,63.0,11.0,21.0,0.5238095238095238,10.0,15.0,1.0,30.0,31.0,24.0,16.0,7.0,3.0,6.0,17.0,19.0,0.6666666666666666,0.492063492063492,0.596264367816092,0.5793650793650794
28,BOS2020-12-25,77.0,30.0,74.0,7.0,22.0,0.3181818181818182,10.0,15.0,16.0,21.0,37.0,19.0,11.0,5.0,4.0,7.0,21.0,18.0,0.6666666666666666,0.4054054054054054,0.477667493796526,0.4527027027027027
29,BKN2020-12-25,86.0,29.0,56.0,10.0,22.0,0.4545454545454545,18.0,23.0,7.0,23.0,30.0,15.0,13.0,5.0,7.0,4.0,18.0,21.0,0.782608695652174,0.5178571428571429,0.6503327283726558,0.6071428571428571
30,DAL2020-12-25,85.0,29.0,63.0,11.0,25.0,0.44,16.0,20.0,3.0,19.0,22.0,14.0,8.0,13.0,2.0,4.0,17.0,18.0,0.8,0.4603174603174603,0.5919220055710307,0.5476190476190477
31,DEN2020-12-25,79.0,25.0,59.0,6.0,24.0,0.25,23.0,31.0,7.0,16.0,23.0,19.0,11.0,6.0,1.0,3.0,18.0,28.0,0.7419354838709677,0.423728813559322,0.5437775330396476,0.4745762711864407
32,GSW2020-12-25,76.0,27.0,77.0,9.0,38.0,0.2368421052631578,13.0,16.0,8.0,27.0,35.0,12.0,8.0,4.0,4.0,4.0,20.0,10.0,0.8125,0.3506493506493506,0.4521656354117087,0.4090909090909091
33,LAC2020-12-25,98.0,31.0,57.0,16.0,31.0,0.5161290322580645,20.0,24.0,9.0,24.0,33.0,25.0,17.0,8.0,3.0,1.0,28.0,18.0,0.8333333333333334,0.543859649122807,0.7252812314979278,0.6842105263157895
34,LAL2020-12-25,99.0,37.0,67.0,12.0,30.0,0.4,13.0,19.0,12.0,28.0,40.0,24.0,15.0,8.0,4.0,2.0,18.0,17.0,0.6842105263157895,0.5522388059701493,0.6568471337579618,0.6417910447761194
35,MIA2020-12-25,88.0,30.0,57.0,14.0,27.0,0.5185185185185185,14.0,15.0,3.0,21.0,24.0,23.0,12.0,7.0,0.0,2.0,19.0,13.0,0.9333333333333332,0.5263157894736842,0.6918238993710691,0.6491228070175439
36,MIL2020-12-25,100.0,36.0,68.0,12.0,26.0,0.4615384615384615,16.0,24.0,9.0,37.0,46.0,17.0,13.0,4.0,4.0,4.0,10.0,20.0,0.6666666666666666,0.5294117647058824,0.6364562118126272,0.6176470588235294
37,NOP2020-12-25,79.0,25.0,58.0,7.0,25.0,0.28,22.0,28.0,8.0,20.0,28.0,15.0,13.0,6.0,2.0,0.0,13.0,19.0,0.7857142857142857,0.4310344827586206,0.5617178612059158,0.4913793103448275
38,ATL2020-12-26,87.0,30.0,71.0,9.0,26.0,0.3461538461538461,18.0,21.0,9.0,30.0,39.0,18.0,11.0,4.0,4.0,6.0,15.0,18.0,0.8571428571428571,0.4225352112676056,0.5421236291126621,0.4859154929577465
39,CHA2020-12-26,75.0,27.0,71.0,6.0,22.0,0.2727272727272727,15.0,22.0,12.0,24.0,36.0,18.0,10.0,7.0,7.0,5.0,15.0,13.0,0.6818181818181818,0.380281690140845,0.4647992067426871,0.4225352112676056
40,CHI2020-12-26,71.0,25.0,70.0,11.0,29.0,0.3793103448275862,10.0,12.0,9.0,21.0,30.0,17.0,17.0,3.0,3.0,4.0,12.0,17.0,0.8333333333333334,0.3571428571428571,0.4715727948990436,0.4357142857142857
41,CLE2020-12-26,81.0,33.0,70.0,8.0,22.0,0.3636363636363636,7.0,13.0,4.0,28.0,32.0,21.0,11.0,8.0,2.0,5.0,15.0,11.0,0.5384615384615384,0.4714285714285714,0.53486529318542,0.5285714285714286
42,DET2020-12-26,86.0,28.0,62.0,12.0,28.0,0.4285714285714285,18.0,25.0,3.0,35.0,38.0,19.0,14.0,5.0,5.0,2.0,11.0,15.0,0.72,0.4516129032258064,0.589041095890411,0.5483870967741935
43,HOU2020-12-26,85.0,28.0,59.0,6.0,25.0,0.24,23.0,30.0,5.0,24.0,29.0,17.0,10.0,5.0,5.0,4.0,16.0,16.0,0.7666666666666667,0.4745762711864407,0.5886426592797783,0.5254237288135594
44,IND2020-12-26,99.0,41.0,69.0,7.0,20.0,0.35,10.0,17.0,5.0,32.0,37.0,27.0,11.0,13.0,4.0,3.0,17.0,12.0,0.5882352941176471,0.5942028985507246,0.6472280334728033,0.644927536231884
45,MEM2020-12-26,88.0,31.0,71.0,11.0,32.0,0.34375,15.0,19.0,6.0,30.0,36.0,17.0,8.0,3.0,6.0,4.0,18.0,15.0,0.7894736842105263,0.4366197183098591,0.5544354838709677,0.5140845070422535
46,MIN2020-12-26,88.0,33.0,75.0,13.0,26.0,0.5,9.0,13.0,8.0,19.0,27.0,18.0,5.0,8.0,4.0,3.0,22.0,15.0,0.6923076923076923,0.44,0.5450941526263627,0.5266666666666666
47,NYK2020-12-26,69.0,26.0,66.0,7.0,22.0,0.3181818181818182,10.0,16.0,12.0,22.0,34.0,14.0,12.0,3.0,4.0,6.0,15.0,15.0,0.625,0.3939393939393939,0.4723439211391018,0.4469696969696969
48,OKC2020-12-26,80.0,31.0,67.0,4.0,24.0,0.1666666666666666,14.0,16.0,8.0,33.0,41.0,19.0,12.0,7.0,5.0,7.0,13.0,15.0,0.875,0.4626865671641791,0.5402485143165856,0.4925373134328358
49,ORL2020-12-26,92.0,33.0,71.0,8.0,24.0,0.3333333333333333,18.0,22.0,9.0,33.0,42.0,15.0,13.0,7.0,0.0,2.0,18.0,18.0,0.8181818181818182,0.4647887323943662,0.5701536936043629,0.5211267605633803
50,PHI2020-12-26,86.0,34.0,71.0,8.0,25.0,0.32,10.0,14.0,9.0,26.0,35.0,18.0,6.0,6.0,6.0,4.0,15.0,15.0,0.7142857142857143,0.4788732394366197,0.5572835666148264,0.5352112676056338
51,PHX2020-12-26,79.0,33.0,74.0,9.0,32.0,0.28125,4.0,6.0,5.0,22.0,27.0,20.0,8.0,5.0,4.0,7.0,15.0,16.0,0.6666666666666666,0.4459459459459459,0.5153966597077244,0.5067567567567568
52,POR2020-12-26,84.0,29.0,69.0,15.0,35.0,0.4285714285714285,11.0,17.0,7.0,28.0,35.0,14.0,13.0,6.0,4.0,5.0,16.0,16.0,0.6470588235294118,0.4202898550724637,0.5491631799163179,0.5289855072463768
53,SAC2020-12-26,83.0,32.0,65.0,5.0,18.0,0.2777777777777778,14.0,22.0,10.0,31.0,41.0,19.0,15.0,3.0,7.0,4.0,16.0,15.0,0.6363636363636364,0.4923076923076923,0.5557043385109801,0.5307692307692308
54,SAS2020-12-26,91.0,37.0,75.0,11.0,26.0,0.4230769230769231,6.0,10.0,9.0,29.0,38.0,28.0,14.0,4.0,3.0,6.0,18.0,16.0,0.6,0.4933333333333333,0.5730478589420654,0.5666666666666667
55,TOR2020-12-26,86.0,33.0,73.0,9.0,31.0,0.2903225806451613,11.0,15.0,9.0,28.0,37.0,24.0,10.0,7.0,6.0,3.0,16.0,18.0,0.7333333333333333,0.4520547945205479,0.5402010050251257,0.5136986301369864
56,UTA2020-12-26,79.0,25.0,70.0,6.0,25.0,0.24,23.0,28.0,17.0,29.0,46.0,12.0,16.0,2.0,3.0,4.0,15.0,22.0,0.8214285714285714,0.3571428571428571,0.4798347910592809,0.4
57,WAS2020-12-26,91.0,34.0,72.0,11.0,27.0,0.4074074074074074,12.0,21.0,6.0,29.0,35.0,21.0,12.0,4.0,2.0,0.0,18.0,18.0,0.5714285714285714,0.4722222222222222,0.5600689315608075,0.5486111111111112
58,BOS2020-12-27,83.0,30.0,58.0,9.0,19.0,0.4736842105263157,14.0,18.0,3.0,23.0,26.0,19.0,14.0,9.0,5.0,5.0,12.0,15.0,0.7777777777777778,0.5172413793103449,0.6295509708737864,0.5948275862068966
59,BKN2020-12-27,77.0,26.0,63.0,12.0,37.0,0.3243243243243243,13.0,18.0,5.0,32.0,37.0,17.0,16.0,2.0,5.0,2.0,11.0,18.0,0.7222222222222222,0.4126984126984127,0.5428652002256064,0.5079365079365079
60,CHA2020-12-27,82.0,34.0,75.0,6.0,25.0,0.24,8.0,12.0,9.0,27.0,36.0,28.0,9.0,8.0,2.0,5.0,18.0,11.0,0.6666666666666666,0.4533333333333333,0.5107125062282013,0.4933333333333333
61,CHI2020-12-27,97.0,35.0,68.0,14.0,31.0,0.4516129032258064,13.0,17.0,5.0,38.0,43.0,23.0,20.0,3.0,5.0,4.0,15.0,14.0,0.7647058823529411,0.5147058823529411,0.6425543190249072,0.6176470588235294
62,CLE2020-12-27,93.0,37.0,74.0,8.0,18.0,0.4444444444444444,11.0,14.0,10.0,23.0,33.0,24.0,11.0,12.0,6.0,5.0,17.0,16.0,0.7857142857142857,0.5,0.5800898203592815,0.5540540540540541
63,DAL2020-12-27,104.0,36.0,68.0,14.0,35.0,0.4,18.0,19.0,7.0,32.0,39.0,21.0,5.0,6.0,2.0,1.0,12.0,15.0,0.9473684210526316,0.5294117647058824,0.6809848088004191,0.6323529411764706
64,GSW2020-12-27,93.0,32.0,80.0,13.0,36.0,0.3611111111111111,16.0,19.0,5.0,24.0,29.0,20.0,10.0,14.0,4.0,5.0,14.0,15.0,0.8421052631578947,0.4,0.5262562245359892,0.48125
65,IND2020-12-27,88.0,36.0,67.0,6.0,20.0,0.3,10.0,12.0,7.0,22.0,29.0,20.0,12.0,9.0,5.0,5.0,15.0,12.0,0.8333333333333334,0.5373134328358209,0.6087437742114001,0.582089552238806
66,LAC2020-12-27,57.0,20.0,58.0,2.0,26.0,0.0769230769230769,15.0,18.0,5.0,23.0,28.0,8.0,9.0,0.0,1.0,2.0,15.0,12.0,0.8333333333333334,0.3448275862068966,0.4323422330097087,0.3620689655172414
67,LAL2020-12-27,103.0,40.0,67.0,12.0,27.0,0.4444444444444444,11.0,15.0,4.0,30.0,34.0,27.0,13.0,4.0,11.0,3.0,15.0,20.0,0.7333333333333333,0.5970149253731343,0.6997282608695653,0.6865671641791045
68,MIL2020-12-27,75.0,28.0,72.0,5.0,31.0,0.1612903225806451,14.0,21.0,12.0,23.0,35.0,17.0,8.0,4.0,3.0,3.0,17.0,17.0,0.6666666666666666,0.3888888888888889,0.4615952732644018,0.4236111111111111
69,MIN2020-12-27,67.0,28.0,80.0,4.0,29.0,0.1379310344827586,7.0,10.0,15.0,20.0,35.0,17.0,14.0,7.0,3.0,11.0,20.0,15.0,0.7,0.35,0.3969194312796208,0.375
70,NOP2020-12-27,79.0,29.0,73.0,5.0,20.0,0.25,16.0,19.0,10.0,31.0,41.0,13.0,4.0,10.0,2.0,6.0,12.0,16.0,0.8421052631578947,0.3972602739726027,0.485496558505408,0.4315068493150685
71,NYK2020-12-27,96.0,33.0,62.0,12.0,21.0,0.5714285714285714,18.0,23.0,4.0,32.0,36.0,20.0,11.0,4.0,3.0,3.0,17.0,17.0,0.782608695652174,0.532258064516129,0.6655574043261231,0.6290322580645161
72,ORL2020-12-27,77.0,23.0,63.0,6.0,19.0,0.3157894736842105,25.0,26.0,7.0,23.0,30.0,13.0,8.0,4.0,2.0,4.0,11.0,17.0,0.9615384615384616,0.365079365079365,0.5171950564212789,0.4126984126984127
73,PHI2020-12-27,72.0,24.0,59.0,9.0,26.0,0.3461538461538461,15.0,19.0,7.0,26.0,33.0,17.0,20.0,8.0,5.0,6.0,16.0,17.0,0.7894736842105263,0.4067796610169492,0.5344418052256532,0.4830508474576271
74,PHX2020-12-27,90.0,34.0,70.0,12.0,27.0,0.4444444444444444,10.0,10.0,7.0,27.0,34.0,26.0,8.0,3.0,3.0,3.0,14.0,19.0,1.0,0.4857142857142857,0.6048387096774193,0.5714285714285714
75,SAC2020-12-27,78.0,28.0,59.0,7.0,15.0,0.4666666666666667,15.0,19.0,3.0,26.0,29.0,14.0,12.0,5.0,3.0,3.0,19.0,14.0,0.7894736842105263,0.4745762711864407,0.578978622327791,0.5338983050847458
76,SAS2020-12-27,71.0,26.0,62.0,11.0,27.0,0.4074074074074074,8.0,8.0,2.0,33.0,35.0,21.0,14.0,2.0,6.0,2.0,16.0,12.0,1.0,0.4193548387096774,0.5418192918192919,0.5080645161290323
77,WAS2020-12-27,94.0,39.0,72.0,7.0,23.0,0.3043478260869565,9.0,11.0,9.0,30.0,39.0,23.0,8.0,5.0,4.0,2.0,17.0,11.0,0.8181818181818182,0.5416666666666666,0.6116605934409162,0.5902777777777778
78,ATL2020-12-28,100.0,33.0,60.0,18.0,34.0,0.5294117647058824,16.0,20.0,4.0,29.0,33.0,25.0,10.0,2.0,6.0,2.0,18.0,17.0,0.8,0.55,0.7267441860465117,0.7
79,BKN2020-12-28,85.0,31.0,69.0,10.0,27.0,0.3703703703703703,13.0,15.0,9.0,25.0,34.0,24.0,12.0,10.0,5.0,3.0,13.0,13.0,0.8666666666666667,0.4492753623188406,0.5621693121693122,0.5217391304347826
80,DEN2020-12-28,106.0,40.0,68.0,14.0,29.0,0.4827586206896552,12.0,24.0,9.0,28.0,37.0,27.0,10.0,8.0,3.0,1.0,9.0,19.0,0.5,0.5882352941176471,0.674643584521385,0.6911764705882353
81,DET2020-12-28,87.0,32.0,73.0,7.0,27.0,0.2592592592592592,16.0,19.0,12.0,21.0,33.0,17.0,4.0,5.0,2.0,6.0,17.0,18.0,0.8421052631578947,0.4383561643835616,0.5346607669616519,0.4863013698630137
82,HOU2020-12-28,83.0,30.0,62.0,12.0,26.0,0.4615384615384615,11.0,15.0,4.0,23.0,27.0,18.0,14.0,6.0,1.0,3.0,19.0,9.0,0.7333333333333333,0.4838709677419355,0.6049562682215744,0.5806451612903226
83,LAL2020-12-28,85.0,33.0,66.0,8.0,19.0,0.4210526315789473,11.0,13.0,3.0,28.0,31.0,18.0,12.0,5.0,5.0,4.0,13.0,13.0,0.8461538461538461,0.5,0.5925822643614055,0.5606060606060606
84,MEM2020-12-28,87.0,31.0,70.0,9.0,21.0,0.4285714285714285,16.0,21.0,14.0,26.0,40.0,16.0,15.0,6.0,3.0,5.0,13.0,13.0,0.7619047619047619,0.4428571428571428,0.5489651691065119,0.5071428571428571
85,OKC2020-12-28,87.0,31.0,64.0,11.0,29.0,0.3793103448275862,14.0,19.0,5.0,25.0,30.0,16.0,12.0,7.0,3.0,4.0,11.0,15.0,0.7368421052631579,0.484375,0.6011608623548922,0.5703125
86,POR2020-12-28,84.0,31.0,68.0,11.0,34.0,0.3235294117647059,11.0,13.0,6.0,30.0,36.0,19.0,8.0,9.0,4.0,5.0,13.0,13.0,0.8461538461538461,0.4558823529411764,0.5697232772653282,0.5367647058823529
87,UTA2020-12-28,84.0,33.0,67.0,11.0,28.0,0.3928571428571428,7.0,10.0,6.0,28.0,34.0,18.0,15.0,6.0,4.0,3.0,15.0,11.0,0.7,0.4925373134328358,0.588235294117647,0.5746268656716418
88,BOS2020-12-29,83.0,30.0,62.0,8.0,19.0,0.4210526315789473,15.0,21.0,11.0,24.0,35.0,18.0,11.0,4.0,1.0,4.0,13.0,15.0,0.7142857142857143,0.4838709677419355,0.5825379000561483,0.5483870967741935
89,CHI2020-12-29,83.0,27.0,70.0,11.0,28.0,0.3928571428571428,18.0,24.0,5.0,25.0,30.0,18.0,8.0,6.0,1.0,6.0,14.0,21.0,0.75,0.3857142857142857,0.5151439920556107,0.4642857142857143
90,CLE2020-12-29,64.0,24.0,72.0,5.0,27.0,0.1851851851851851,11.0,14.0,13.0,24.0,37.0,16.0,9.0,11.0,8.0,4.0,12.0,14.0,0.7857142857142857,0.3333333333333333,0.4094165813715456,0.3680555555555556
91,DEN2020-12-29,100.0,38.0,61.0,9.0,19.0,0.4736842105263157,15.0,19.0,5.0,21.0,26.0,25.0,13.0,7.0,3.0,0.0,12.0,16.0,0.7894736842105263,0.6229508196721312,0.720876585928489,0.6967213114754098
92,DET2020-12-29,76.0,23.0,69.0,10.0,29.0,0.3448275862068966,20.0,24.0,14.0,26.0,40.0,14.0,13.0,7.0,5.0,4.0,19.0,22.0,0.8333333333333334,0.3333333333333333,0.4776269482151835,0.4057971014492754
93,GSW2020-12-29,77.0,26.0,58.0,9.0,26.0,0.3461538461538461,16.0,24.0,3.0,27.0,30.0,17.0,14.0,7.0,4.0,5.0,22.0,19.0,0.6666666666666666,0.4482758620689655,0.5615519253208868,0.5258620689655172
94,IND2020-12-29,94.0,36.0,65.0,12.0,27.0,0.4444444444444444,10.0,12.0,3.0,24.0,27.0,24.0,8.0,6.0,4.0,1.0,15.0,13.0,0.8333333333333334,0.5538461538461539,0.6687535571997724,0.6461538461538462
95,LAC2020-12-29,105.0,39.0,67.0,14.0,24.0,0.5833333333333334,13.0,14.0,6.0,32.0,38.0,28.0,11.0,4.0,8.0,4.0,14.0,12.0,0.9285714285714286,0.582089552238806,0.7176052487698196,0.6865671641791045
96,MIA2020-12-29,75.0,29.0,57.0,9.0,26.0,0.3461538461538461,8.0,12.0,1.0,19.0,20.0,16.0,19.0,9.0,2.0,2.0,14.0,13.0,0.6666666666666666,0.5087719298245614,0.6021194605009634,0.5877192982456141
97,MIL2020-12-29,115.0,41.0,71.0,24.0,41.0,0.5853658536585366,9.0,11.0,7.0,26.0,33.0,28.0,14.0,13.0,2.0,2.0,13.0,14.0,0.8181818181818182,0.5774647887323944,0.758175105485232,0.7464788732394366
98,MIN2020-12-29,76.0,28.0,73.0,12.0,34.0,0.3529411764705882,8.0,9.0,10.0,17.0,27.0,18.0,8.0,6.0,4.0,8.0,12.0,14.0,0.8888888888888888,0.3835616438356164,0.4937629937629938,0.4657534246575342
99,NOP2020-12-29,61.0,27.0,56.0,2.0,19.0,0.1052631578947368,5.0,11.0,5.0,21.0,26.0,13.0,15.0,5.0,1.0,3.0,12.0,12.0,0.4545454545454545,0.4821428571428571,0.5013149243918474,0.5
100,NYK2020-12-29,71.0,24.0,60.0,10.0,19.0,0.5263157894736842,13.0,18.0,9.0,33.0,42.0,18.0,19.0,6.0,4.0,8.0,14.0,12.0,0.7222222222222222,0.4,0.5226737338044758,0.4833333333333333
101,OKC2020-12-29,85.0,35.0,70.0,9.0,26.0,0.3461538461538461,6.0,6.0,9.0,28.0,37.0,16.0,16.0,3.0,3.0,2.0,13.0,14.0,1.0,0.5,0.5850770925110133,0.5642857142857143
102,ORL2020-12-29,87.0,35.0,68.0,6.0,16.0,0.375,11.0,13.0,6.0,22.0,28.0,19.0,10.0,11.0,2.0,3.0,14.0,13.0,0.8461538461538461,0.5147058823529411,0.5900705371676614,0.5588235294117647
103,PHI2020-12-29,76.0,25.0,67.0,6.0,24.0,0.25,20.0,23.0,5.0,33.0,38.0,18.0,14.0,8.0,8.0,7.0,12.0,18.0,0.8695652173913043,0.373134328358209,0.4927385892116182,0.417910447761194
104,PHX2020-12-29,100.0,33.0,63.0,17.0,38.0,0.4473684210526316,17.0,17.0,8.0,24.0,32.0,20.0,8.0,7.0,3.0,1.0,12.0,12.0,1.0,0.5238095238095238,0.7094211123723042,0.6587301587301587
105,SAC2020-12-29,96.0,34.0,67.0,12.0,23.0,0.5217391304347826,16.0,21.0,9.0,14.0,23.0,24.0,10.0,5.0,0.0,3.0,16.0,12.0,0.7619047619047619,0.5074626865671642,0.6295907660020986,0.5970149253731343
106,TOR2020-12-29,76.0,26.0,69.0,15.0,37.0,0.4054054054054054,9.0,9.0,8.0,31.0,39.0,18.0,15.0,9.0,7.0,8.0,18.0,12.0,1.0,0.3768115942028985,0.5208333333333334,0.4855072463768116
107,WAS2020-12-29,73.0,28.0,65.0,5.0,25.0,0.2,12.0,15.0,7.0,34.0,41.0,19.0,17.0,3.0,6.0,1.0,21.0,14.0,0.8,0.4307692307692308,0.5097765363128492,0.4692307692307692
108,ATL2020-12-30,104.0,37.0,75.0,15.0,34.0,0.4411764705882353,15.0,21.0,10.0,30.0,40.0,21.0,9.0,5.0,2.0,3.0,12.0,15.0,0.7142857142857143,0.4933333333333333,0.617283950617284,0.5933333333333334
109,BOS2020-12-30,96.0,37.0,69.0,14.0,31.0,0.4516129032258064,8.0,10.0,7.0,24.0,31.0,21.0,13.0,15.0,6.0,3.0,16.0,11.0,0.8,0.5362318840579711,0.6539509536784741,0.6376811594202898
110,BKN2020-12-30,102.0,40.0,78.0,14.0,31.0,0.4516129032258064,8.0,12.0,8.0,24.0,32.0,24.0,7.0,5.0,3.0,2.0,15.0,12.0,0.6666666666666666,0.5128205128205128,0.6123919308357348,0.6025641025641025
111,CHA2020-12-30,98.0,35.0,66.0,13.0,29.0,0.4482758620689655,15.0,19.0,9.0,30.0,39.0,26.0,15.0,6.0,3.0,4.0,19.0,15.0,0.7894736842105263,0.5303030303030303,0.6589564281871975,0.6287878787878788
112,DAL2020-12-30,69.0,24.0,64.0,8.0,34.0,0.2352941176470588,13.0,22.0,9.0,19.0,28.0,17.0,11.0,6.0,4.0,3.0,15.0,19.0,0.5909090909090909,0.375,0.4682410423452768,0.4375
