,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
15139,PHI2015-01-14,19.0,7.0,17.0,1.0,5.0,0.2,4.0,7.0,2.0,5.0,7.0,4.0,5.0,3.0,1.0,1.0,4.0,5.0,0.5714285714285714,0.4117647058823529,0.4731075697211155,0.4411764705882353
15140,POR2015-01-14,21.0,9.0,20.0,1.0,6.0,0.1666666666666666,2.0,2.0,0.0,8.0,8.0,6.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,0.45,0.5028735632183908,0.475
15141,SAS2015-01-14,22.0,10.0,24.0,0.0,4.0,0.0,2.0,3.0,4.0,9.0,13.0,7.0,2.0,1.0,5.0,1.0,4.0,3.0,0.6666666666666666,0.4166666666666667,0.4344391785150079,0.4166666666666667
15142,TOR2015-01-14,34.0,14.0,22.0,4.0,10.0,0.4,2.0,2.0,2.0,9.0,11.0,8.0,4.0,4.0,1.0,1.0,5.0,4.0,1.0,0.6363636363636364,0.743006993006993,0.7272727272727273
15143,WAS2015-01-14,26.0,9.0,20.0,1.0,4.0,0.25,7.0,8.0,3.0,6.0,9.0,7.0,4.0,0.0,0.0,1.0,3.0,6.0,0.875,0.45,0.5527210884353742,0.475
15144,CLE2015-01-15,30.0,11.0,22.0,3.0,9.0,0.3333333333333333,5.0,5.0,3.0,5.0,8.0,5.0,3.0,3.0,0.0,1.0,2.0,5.0,1.0,0.5,0.6198347107438017,0.5681818181818182
15145,HOU2015-01-15,40.0,14.0,24.0,6.0,10.0,0.6,6.0,6.0,5.0,8.0,13.0,7.0,1.0,5.0,1.0,2.0,5.0,4.0,1.0,0.5833333333333334,0.7507507507507507,0.7083333333333334
15146,LAL2015-01-15,30.0,13.0,20.0,2.0,6.0,0.3333333333333333,2.0,4.0,3.0,6.0,9.0,11.0,3.0,3.0,1.0,0.0,5.0,2.0,0.5,0.65,0.6893382352941176,0.7
15147,MIL2015-01-15,31.0,12.0,28.0,3.0,4.0,0.75,4.0,9.0,9.0,10.0,19.0,8.0,2.0,5.0,0.0,3.0,3.0,7.0,0.4444444444444444,0.4285714285714285,0.4849812265331664,0.4821428571428571
15148,NYK2015-01-15,13.0,5.0,19.0,1.0,5.0,0.2,2.0,3.0,2.0,8.0,10.0,4.0,6.0,1.0,3.0,0.0,7.0,3.0,0.6666666666666666,0.2631578947368421,0.3198818897637795,0.2894736842105263
15149,OKC2015-01-15,18.0,6.0,18.0,1.0,6.0,0.1666666666666666,5.0,7.0,1.0,4.0,5.0,3.0,5.0,1.0,2.0,1.0,4.0,5.0,0.7142857142857143,0.3333333333333333,0.4269449715370019,0.3611111111111111
15150,ATL2015-01-16,24.0,11.0,18.0,2.0,5.0,0.4,0.0,0.0,1.0,7.0,8.0,8.0,6.0,2.0,3.0,0.0,6.0,3.0,,0.6111111111111112,0.6666666666666666,0.6666666666666666
15151,BOS2015-01-16,24.0,12.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,8.0,5.0,3.0,1.0,1.0,3.0,0.0,,0.6,0.6,0.6
15152,BKN2015-01-16,18.0,6.0,18.0,1.0,4.0,0.25,5.0,8.0,3.0,4.0,7.0,4.0,3.0,3.0,1.0,1.0,4.0,6.0,0.625,0.3333333333333333,0.4182156133828996,0.3611111111111111
15153,CHI2015-01-16,22.0,10.0,25.0,1.0,5.0,0.2,1.0,1.0,3.0,7.0,10.0,7.0,4.0,5.0,1.0,1.0,0.0,3.0,1.0,0.4,0.4323899371069182,0.42
15154,CLE2015-01-16,28.0,12.0,21.0,1.0,5.0,0.2,3.0,4.0,2.0,6.0,8.0,6.0,4.0,2.0,1.0,1.0,3.0,2.0,0.75,0.5714285714285714,0.6151142355008787,0.5952380952380952
15155,DAL2015-01-16,29.0,10.0,23.0,4.0,9.0,0.4444444444444444,5.0,5.0,5.0,12.0,17.0,9.0,5.0,0.0,1.0,2.0,3.0,3.0,1.0,0.4347826086956521,0.5753968253968255,0.5217391304347826
15156,DEN2015-01-16,24.0,11.0,27.0,2.0,6.0,0.3333333333333333,0.0,0.0,4.0,8.0,12.0,7.0,2.0,3.0,2.0,1.0,3.0,3.0,,0.4074074074074074,0.4444444444444444,0.4444444444444444
15157,DET2015-01-16,23.0,8.0,24.0,1.0,2.0,0.5,6.0,8.0,6.0,10.0,16.0,4.0,5.0,2.0,2.0,2.0,3.0,6.0,0.75,0.3333333333333333,0.4178779069767442,0.3541666666666667
15158,GSW2015-01-16,35.0,14.0,21.0,2.0,5.0,0.4,5.0,6.0,0.0,6.0,6.0,7.0,4.0,4.0,0.0,0.0,5.0,5.0,0.8333333333333334,0.6666666666666666,0.7402707275803723,0.7142857142857143
15159,IND2015-01-16,19.0,8.0,24.0,2.0,6.0,0.3333333333333333,1.0,1.0,3.0,10.0,13.0,4.0,4.0,3.0,2.0,2.0,6.0,3.0,1.0,0.3333333333333333,0.3887070376432078,0.375
15160,LAC2015-01-16,33.0,14.0,28.0,4.0,9.0,0.4444444444444444,1.0,1.0,5.0,7.0,12.0,9.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,0.5,0.580168776371308,0.5714285714285714
15161,LAL2015-01-16,23.0,10.0,19.0,1.0,1.0,1.0,2.0,3.0,2.0,8.0,10.0,3.0,6.0,2.0,1.0,2.0,2.0,4.0,0.6666666666666666,0.5263157894736842,0.5659448818897638,0.5526315789473685
15162,MEM2015-01-16,27.0,12.0,26.0,1.0,5.0,0.2,2.0,3.0,4.0,9.0,13.0,8.0,3.0,1.0,3.0,1.0,1.0,2.0,0.6666666666666666,0.4615384615384615,0.4941434846266471,0.4807692307692308
15163,MIA2015-01-16,26.0,8.0,21.0,2.0,3.0,0.6666666666666666,8.0,10.0,4.0,7.0,11.0,6.0,1.0,4.0,1.0,1.0,5.0,8.0,0.8,0.3809523809523809,0.5118110236220472,0.4285714285714285
15164,MIN2015-01-16,27.0,12.0,25.0,3.0,9.0,0.3333333333333333,0.0,0.0,3.0,5.0,8.0,6.0,2.0,2.0,3.0,2.0,3.0,1.0,,0.48,0.54,0.54
15165,NOP2015-01-16,22.0,10.0,19.0,1.0,3.0,0.3333333333333333,1.0,1.0,2.0,7.0,9.0,5.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5263157894736842,0.5658436213991769,0.5526315789473685
15166,OKC2015-01-16,33.0,13.0,21.0,2.0,4.0,0.5,5.0,6.0,2.0,6.0,8.0,5.0,5.0,2.0,0.0,0.0,5.0,5.0,0.8333333333333334,0.6190476190476191,0.6979695431472082,0.6666666666666666
15167,ORL2015-01-16,28.0,12.0,24.0,2.0,6.0,0.3333333333333333,2.0,2.0,2.0,9.0,11.0,9.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.5,0.5627009646302251,0.5416666666666666
15168,PHI2015-01-16,33.0,15.0,24.0,3.0,5.0,0.6,0.0,0.0,2.0,7.0,9.0,9.0,2.0,3.0,1.0,1.0,3.0,2.0,,0.625,0.6875,0.6875
15169,PHX2015-01-16,32.0,14.0,25.0,2.0,5.0,0.4,2.0,2.0,5.0,8.0,13.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,0.56,0.6182380216383307,0.6
15170,POR2015-01-16,28.0,12.0,20.0,2.0,4.0,0.5,2.0,3.0,0.0,7.0,7.0,7.0,4.0,2.0,4.0,2.0,3.0,2.0,0.6666666666666666,0.6,0.6566604127579737,0.65
15171,SAC2015-01-16,22.0,9.0,19.0,1.0,5.0,0.2,3.0,5.0,2.0,8.0,10.0,5.0,5.0,0.0,1.0,1.0,8.0,5.0,0.6,0.4736842105263157,0.5188679245283019,0.5
15172,SAS2015-01-16,35.0,14.0,25.0,4.0,8.0,0.5,3.0,3.0,1.0,7.0,8.0,12.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,0.56,0.6648936170212766,0.64
15173,TOR2015-01-16,19.0,7.0,22.0,2.0,6.0,0.3333333333333333,3.0,4.0,4.0,5.0,9.0,2.0,7.0,3.0,0.0,3.0,3.0,6.0,0.75,0.3181818181818182,0.3998316498316498,0.3636363636363636
15174,UTA2015-01-16,28.0,11.0,22.0,3.0,5.0,0.6,3.0,3.0,3.0,7.0,10.0,7.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,0.5,0.6003430531732419,0.5681818181818182
15175,WAS2015-01-16,24.0,10.0,18.0,1.0,3.0,0.3333333333333333,3.0,4.0,2.0,8.0,10.0,7.0,4.0,2.0,1.0,1.0,6.0,4.0,0.75,0.5555555555555556,0.6072874493927125,0.5833333333333334
15176,ATL2015-01-17,24.0,10.0,22.0,2.0,8.0,0.25,2.0,3.0,2.0,7.0,9.0,8.0,2.0,6.0,1.0,3.0,5.0,4.0,0.6666666666666666,0.4545454545454545,0.5145797598627787,0.5
15177,BKN2015-01-17,26.0,11.0,21.0,1.0,2.0,0.5,3.0,4.0,2.0,9.0,11.0,6.0,4.0,2.0,0.0,1.0,4.0,4.0,0.75,0.5238095238095238,0.5711775043936731,0.5476190476190477
15178,CHA2015-01-17,17.0,7.0,22.0,1.0,5.0,0.2,2.0,2.0,4.0,7.0,11.0,5.0,4.0,2.0,1.0,2.0,5.0,2.0,1.0,0.3181818181818182,0.3715034965034965,0.3409090909090909
