,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
18,2021-10-22 23:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.CLEVELAND_CAVALIERS,123,112,2022
19,2021-10-22 23:30:00+00:00,Team.TORONTO_RAPTORS,Team.BOSTON_CELTICS,115,83,2022
20,2021-10-22 23:30:00+00:00,Team.BROOKLYN_NETS,Team.PHILADELPHIA_76ERS,114,109,2022
21,2021-10-23 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.HOUSTON_ROCKETS,91,124,2022
22,2021-10-23 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.CHICAGO_BULLS,112,128,2022
23,2021-10-23 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.DENVER_NUGGETS,96,102,2022
24,2021-10-23 02:00:00+00:00,Team.PHOENIX_SUNS,Team.LOS_ANGELES_LAKERS,115,105,2022
25,2021-10-23 02:00:00+00:00,Team.UTAH_JAZZ,Team.SACRAMENTO_KINGS,110,101,2022
26,2021-10-23 22:00:00+00:00,Team.ATLANTA_HAWKS,Team.CLEVELAND_CAVALIERS,95,101,2022
27,2021-10-23 23:00:00+00:00,Team.MIAMI_HEAT,Team.INDIANA_PACERS,91,102,2022
28,2021-10-23 23:30:00+00:00,Team.DALLAS_MAVERICKS,Team.TORONTO_RAPTORS,103,95,2022
29,2021-10-24 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,82,97,2022
30,2021-10-24 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MINNESOTA_TIMBERWOLVES,89,96,2022
31,2021-10-24 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.SAN_ANTONIO_SPURS,121,111,2022
32,2021-10-24 02:00:00+00:00,Team.PHOENIX_SUNS,Team.PORTLAND_TRAIL_BLAZERS,105,134,2022
33,2021-10-24 02:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_CLIPPERS,120,114,2022
34,2021-10-24 20:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.BROOKLYN_NETS,111,95,2022
35,2021-10-24 23:00:00+00:00,Team.BOSTON_CELTICS,Team.HOUSTON_ROCKETS,107,97,2022
36,2021-10-24 23:00:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,110,104,2022
37,2021-10-24 23:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.OKLAHOMA_CITY_THUNDER,115,103,2022
38,2021-10-25 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.SACRAMENTO_KINGS,119,107,2022
39,2021-10-25 01:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,118,121,2022
40,2021-10-25 23:00:00+00:00,Team.BOSTON_CELTICS,Team.CHARLOTTE_HORNETS,140,129,2022
41,2021-10-25 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.INDIANA_PACERS,119,109,2022
42,2021-10-25 23:30:00+00:00,Team.CHICAGO_BULLS,Team.TORONTO_RAPTORS,111,108,2022
43,2021-10-25 23:30:00+00:00,Team.ORLANDO_MAGIC,Team.MIAMI_HEAT,90,107,2022
44,2021-10-25 23:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BROOKLYN_NETS,90,104,2022
45,2021-10-25 23:30:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,104,122,2022
46,2021-10-26 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MINNESOTA_TIMBERWOLVES,107,98,2022
47,2021-10-26 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.DENVER_NUGGETS,99,87,2022
48,2021-10-26 02:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,86,116,2022
49,2021-10-26 23:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.NEW_YORK_KNICKS,99,112,2022
50,2021-10-27 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.OKLAHOMA_CITY_THUNDER,106,98,2022
51,2021-10-27 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SAN_ANTONIO_SPURS,125,121,2022
52,2021-10-27 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.DALLAS_MAVERICKS,106,116,2022
53,2021-10-27 02:00:00+00:00,Team.DENVER_NUGGETS,Team.UTAH_JAZZ,110,122,2022
54,2021-10-27 23:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.ORLANDO_MAGIC,120,111,2022
55,2021-10-27 23:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BOSTON_CELTICS,116,107,2022
56,2021-10-27 23:30:00+00:00,Team.MIAMI_HEAT,Team.BROOKLYN_NETS,106,93,2022
57,2021-10-27 23:30:00+00:00,Team.INDIANA_PACERS,Team.TORONTO_RAPTORS,100,118,2022
58,2021-10-27 23:30:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_ORLEANS_PELICANS,102,99,2022
59,2021-10-28 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.MILWAUKEE_BUCKS,113,108,2022
60,2021-10-28 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.OKLAHOMA_CITY_THUNDER,115,123,2022
61,2021-10-28 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PHOENIX_SUNS,110,107,2022
62,2021-10-28 02:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.PORTLAND_TRAIL_BLAZERS,96,116,2022
63,2021-10-28 02:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.LOS_ANGELES_CLIPPERS,92,79,2022
64,2021-10-28 23:00:00+00:00,Team.ATLANTA_HAWKS,Team.WASHINGTON_WIZARDS,111,122,2022
65,2021-10-28 23:00:00+00:00,Team.DETROIT_PISTONS,Team.PHILADELPHIA_76ERS,102,110,2022
66,2021-10-29 00:00:00+00:00,Team.UTAH_JAZZ,Team.HOUSTON_ROCKETS,122,91,2022
67,2021-10-29 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHICAGO_BULLS,104,103,2022
68,2021-10-29 00:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.DALLAS_MAVERICKS,99,104,2022
69,2021-10-29 02:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.GOLDEN_STATE_WARRIORS,104,101,2022
70,2021-10-29 23:00:00+00:00,Team.ORLANDO_MAGIC,Team.TORONTO_RAPTORS,109,110,2022
71,2021-10-29 23:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.MIAMI_HEAT,99,114,2022
72,2021-10-29 23:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,98,105,2022
73,2021-10-30 00:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_ORLEANS_PELICANS,113,109,2022
74,2021-10-30 02:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,75,106,2022
75,2021-10-30 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PORTLAND_TRAIL_BLAZERS,92,111,2022
76,2021-10-30 02:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.LOS_ANGELES_LAKERS,101,113,2022
77,2021-10-30 21:00:00+00:00,Team.BOSTON_CELTICS,Team.WASHINGTON_WIZARDS,112,115,2022
78,2021-10-30 23:00:00+00:00,Team.ORLANDO_MAGIC,Team.DETROIT_PISTONS,103,110,2022
79,2021-10-30 23:00:00+00:00,Team.NEW_YORK_KNICKS,Team.NEW_ORLEANS_PELICANS,123,117,2022
80,2021-10-30 23:30:00+00:00,Team.TORONTO_RAPTORS,Team.INDIANA_PACERS,97,94,2022
81,2021-10-30 23:30:00+00:00,Team.ATLANTA_HAWKS,Team.PHILADELPHIA_76ERS,94,122,2022
82,2021-10-31 00:00:00+00:00,Team.UTAH_JAZZ,Team.CHICAGO_BULLS,99,107,2022
83,2021-10-31 00:00:00+00:00,Team.MIAMI_HEAT,Team.MEMPHIS_GRIZZLIES,129,103,2022
84,2021-10-31 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MILWAUKEE_BUCKS,102,93,2022
85,2021-10-31 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.GOLDEN_STATE_WARRIORS,82,103,2022
86,2021-10-31 01:00:00+00:00,Team.DENVER_NUGGETS,Team.MINNESOTA_TIMBERWOLVES,93,91,2022
87,2021-10-31 02:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.PHOENIX_SUNS,92,101,2022
88,2021-10-31 19:30:00+00:00,Team.SACRAMENTO_KINGS,Team.DALLAS_MAVERICKS,99,105,2022
89,2021-10-31 23:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.CHARLOTTE_HORNETS,113,125,2022
90,2021-10-31 23:00:00+00:00,Team.UTAH_JAZZ,Team.MILWAUKEE_BUCKS,107,95,2022
91,2021-10-31 23:30:00+00:00,Team.DETROIT_PISTONS,Team.BROOKLYN_NETS,91,117,2022
92,2021-11-01 02:30:00+00:00,Team.HOUSTON_ROCKETS,Team.LOS_ANGELES_LAKERS,85,95,2022
93,2021-11-01 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.CHARLOTTE_HORNETS,113,110,2022
94,2021-11-01 23:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.INDIANA_PACERS,118,131,2022
95,2021-11-01 23:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.PHILADELPHIA_76ERS,103,113,2022
96,2021-11-01 23:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.ATLANTA_HAWKS,111,118,2022
97,2021-11-01 23:30:00+00:00,Team.CHICAGO_BULLS,Team.BOSTON_CELTICS,128,114,2022
98,2021-11-01 23:30:00+00:00,Team.TORONTO_RAPTORS,Team.NEW_YORK_KNICKS,113,104,2022
99,2021-11-02 00:00:00+00:00,Team.DENVER_NUGGETS,Team.MEMPHIS_GRIZZLIES,97,106,2022
100,2021-11-02 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.MINNESOTA_TIMBERWOLVES,115,97,2022
101,2021-11-02 02:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_CLIPPERS,94,99,2022
102,2021-11-02 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,117,89,2022
103,2021-11-02 23:30:00+00:00,Team.MIAMI_HEAT,Team.DALLAS_MAVERICKS,125,110,2022
104,2021-11-03 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.UTAH_JAZZ,113,119,2022
105,2021-11-03 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHOENIX_SUNS,100,112,2022
106,2021-11-03 02:30:00+00:00,Team.HOUSTON_ROCKETS,Team.LOS_ANGELES_LAKERS,117,119,2022
107,2021-11-03 23:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.CLEVELAND_CAVALIERS,104,107,2022
108,2021-11-03 23:00:00+00:00,Team.NEW_YORK_KNICKS,Team.INDIANA_PACERS,98,111,2022
109,2021-11-03 23:00:00+00:00,Team.BOSTON_CELTICS,Team.ORLANDO_MAGIC,92,79,2022
110,2021-11-03 23:00:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,98,103,2022
111,2021-11-03 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.WASHINGTON_WIZARDS,109,100,2022
112,2021-11-03 23:30:00+00:00,Team.ATLANTA_HAWKS,Team.BROOKLYN_NETS,108,117,2022
113,2021-11-04 00:00:00+00:00,Team.DENVER_NUGGETS,Team.MEMPHIS_GRIZZLIES,106,108,2022
114,2021-11-04 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MINNESOTA_TIMBERWOLVES,126,115,2022
115,2021-11-04 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.SAN_ANTONIO_SPURS,109,108,2022
116,2021-11-04 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.GOLDEN_STATE_WARRIORS,92,114,2022
117,2021-11-04 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SACRAMENTO_KINGS,99,112,2022
118,2021-11-04 23:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,109,98,2022
119,2021-11-04 23:30:00+00:00,Team.UTAH_JAZZ,Team.ATLANTA_HAWKS,116,98,2022
120,2021-11-04 23:30:00+00:00,Team.BOSTON_CELTICS,Team.MIAMI_HEAT,95,78,2022
121,2021-11-05 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PHOENIX_SUNS,111,123,2022
122,2021-11-05 02:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_LAKERS,107,104,2022
123,2021-11-05 23:00:00+00:00,Team.BROOKLYN_NETS,Team.DETROIT_PISTONS,96,90,2022
124,2021-11-05 23:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ORLANDO_MAGIC,102,89,2022
125,2021-11-05 23:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.WASHINGTON_WIZARDS,87,115,2022
126,2021-11-05 23:30:00+00:00,Team.NEW_YORK_KNICKS,Team.MILWAUKEE_BUCKS,113,98,2022
127,2021-11-05 23:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.TORONTO_RAPTORS,102,101,2022
128,2021-11-06 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MINNESOTA_TIMBERWOLVES,104,84,2022
129,2021-11-06 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.GOLDEN_STATE_WARRIORS,85,126,2022
130,2021-11-06 02:00:00+00:00,Team.INDIANA_PACERS,Team.PORTLAND_TRAIL_BLAZERS,106,110,2022
131,2021-11-06 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.SACRAMENTO_KINGS,110,140,2022
132,2021-11-06 21:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DENVER_NUGGETS,94,95,2022
133,2021-11-06 23:30:00+00:00,Team.UTAH_JAZZ,Team.MIAMI_HEAT,115,118,2022
134,2021-11-07 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHICAGO_BULLS,114,105,2022
135,2021-11-07 00:30:00+00:00,Team.BOSTON_CELTICS,Team.DALLAS_MAVERICKS,104,107,2022
136,2021-11-07 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.PHOENIX_SUNS,117,121,2022
137,2021-11-07 02:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PORTLAND_TRAIL_BLAZERS,90,105,2022
138,2021-11-07 20:30:00+00:00,Team.BROOKLYN_NETS,Team.TORONTO_RAPTORS,116,103,2022
139,2021-11-07 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,126,109,2022
140,2021-11-07 23:00:00+00:00,Team.UTAH_JAZZ,Team.ORLANDO_MAGIC,100,107,2022
141,2021-11-07 23:00:00+00:00,Team.INDIANA_PACERS,Team.SACRAMENTO_KINGS,94,91,2022
142,2021-11-07 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.WASHINGTON_WIZARDS,94,101,2022
143,2021-11-08 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.OKLAHOMA_CITY_THUNDER,94,99,2022
144,2021-11-08 01:30:00+00:00,Team.HOUSTON_ROCKETS,Team.GOLDEN_STATE_WARRIORS,107,120,2022
145,2021-11-08 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_CLIPPERS,106,120,2022
146,2021-11-09 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.PHILADELPHIA_76ERS,103,96,2022
147,2021-11-09 01:00:00+00:00,Team.BROOKLYN_NETS,Team.CHICAGO_BULLS,95,118,2022
148,2021-11-09 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.MEMPHIS_GRIZZLIES,118,125,2022
149,2021-11-09 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DALLAS_MAVERICKS,92,108,2022
150,2021-11-09 02:00:00+00:00,Team.MIAMI_HEAT,Team.DENVER_NUGGETS,96,113,2022
151,2021-11-09 03:00:00+00:00,Team.ATLANTA_HAWKS,Team.GOLDEN_STATE_WARRIORS,113,127,2022
152,2021-11-09 03:00:00+00:00,Team.PHOENIX_SUNS,Team.SACRAMENTO_KINGS,109,104,2022
153,2021-11-09 03:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_LAKERS,123,126,2022
154,2021-11-10 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.PHILADELPHIA_76ERS,118,109,2022
155,2021-11-10 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.UTAH_JAZZ,98,110,2022
156,2021-11-10 03:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,109,117,2022
157,2021-11-11 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CLEVELAND_CAVALIERS,97,94,2022
158,2021-11-11 00:00:00+00:00,Team.BROOKLYN_NETS,Team.ORLANDO_MAGIC,123,90,2022
159,2021-11-11 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.BOSTON_CELTICS,88,104,2022
160,2021-11-11 00:30:00+00:00,Team.DETROIT_PISTONS,Team.HOUSTON_ROCKETS,112,104,2022
161,2021-11-11 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.NEW_YORK_KNICKS,112,100,2022
162,2021-11-11 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.CHICAGO_BULLS,107,117,2022
163,2021-11-11 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.MEMPHIS_GRIZZLIES,118,108,2022
164,2021-11-11 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_ORLEANS_PELICANS,108,100,2022
165,2021-11-11 01:30:00+00:00,Team.SACRAMENTO_KINGS,Team.SAN_ANTONIO_SPURS,117,136,2022
166,2021-11-11 02:00:00+00:00,Team.INDIANA_PACERS,Team.DENVER_NUGGETS,98,101,2022
167,2021-11-11 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.PHOENIX_SUNS,109,119,2022
168,2021-11-11 03:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.GOLDEN_STATE_WARRIORS,110,123,2022
169,2021-11-11 03:00:00+00:00,Team.MIAMI_HEAT,Team.LOS_ANGELES_LAKERS,117,120,2022
170,2021-11-12 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHILADELPHIA_76ERS,115,109,2022
171,2021-11-12 02:00:00+00:00,Team.INDIANA_PACERS,Team.UTAH_JAZZ,111,100,2022
172,2021-11-12 03:30:00+00:00,Team.MIAMI_HEAT,Team.LOS_ANGELES_CLIPPERS,109,112,2022
173,2021-11-13 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_HORNETS,96,104,2022
174,2021-11-13 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BOSTON_CELTICS,113,122,2022
175,2021-11-13 00:30:00+00:00,Team.DETROIT_PISTONS,Team.CLEVELAND_CAVALIERS,78,98,2022
176,2021-11-13 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.HOUSTON_ROCKETS,104,92,2022
177,2021-11-13 01:00:00+00:00,Team.PHOENIX_SUNS,Team.MEMPHIS_GRIZZLIES,119,94,2022
178,2021-11-13 01:00:00+00:00,Team.BROOKLYN_NETS,Team.NEW_ORLEANS_PELICANS,120,112,2022
179,2021-11-13 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.OKLAHOMA_CITY_THUNDER,103,105,2022
180,2021-11-13 01:30:00+00:00,Team.DALLAS_MAVERICKS,Team.SAN_ANTONIO_SPURS,123,109,2022
181,2021-11-13 02:00:00+00:00,Team.ATLANTA_HAWKS,Team.DENVER_NUGGETS,96,105,2022
182,2021-11-13 03:00:00+00:00,Team.CHICAGO_BULLS,Team.GOLDEN_STATE_WARRIORS,93,119,2022
183,2021-11-13 03:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.LOS_ANGELES_LAKERS,107,83,2022
184,2021-11-13 22:00:00+00:00,Team.MIAMI_HEAT,Team.UTAH_JAZZ,111,105,2022
185,2021-11-14 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.INDIANA_PACERS,113,118,2022
186,2021-11-14 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.NEW_ORLEANS_PELICANS,101,112,2022
187,2021-11-14 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.ORLANDO_MAGIC,104,92,2022
188,2021-11-14 00:30:00+00:00,Team.DETROIT_PISTONS,Team.TORONTO_RAPTORS,127,121,2022
189,2021-11-14 01:00:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,89,91,2022
190,2021-11-14 03:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.LOS_ANGELES_CLIPPERS,102,129,2022
191,2021-11-14 20:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_LAKERS,106,114,2022
192,2021-11-14 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ATLANTA_HAWKS,100,120,2022
193,2021-11-15 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.CHARLOTTE_HORNETS,102,106,2022
194,2021-11-15 00:00:00+00:00,Team.PHOENIX_SUNS,Team.HOUSTON_ROCKETS,115,89,2022
195,2021-11-15 00:00:00+00:00,Team.BROOKLYN_NETS,Team.OKLAHOMA_CITY_THUNDER,120,96,2022
196,2021-11-15 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,95,124,2022
197,2021-11-15 02:30:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_CLIPPERS,100,90,2022
198,2021-11-16 00:00:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,98,92,2022
199,2021-11-16 00:00:00+00:00,Team.SACRAMENTO_KINGS,Team.DETROIT_PISTONS,129,107,2022
200,2021-11-16 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.WASHINGTON_WIZARDS,100,105,2022
201,2021-11-16 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.ATLANTA_HAWKS,111,129,2022
202,2021-11-16 00:30:00+00:00,Team.INDIANA_PACERS,Team.NEW_YORK_KNICKS,84,92,2022
203,2021-11-16 01:00:00+00:00,Team.DENVER_NUGGETS,Team.DALLAS_MAVERICKS,101,111,2022
204,2021-11-16 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,102,136,2022
205,2021-11-16 01:00:00+00:00,Team.PHOENIX_SUNS,Team.MINNESOTA_TIMBERWOLVES,99,96,2022
206,2021-11-16 01:00:00+00:00,Team.MIAMI_HEAT,Team.OKLAHOMA_CITY_THUNDER,103,90,2022
207,2021-11-16 03:00:00+00:00,Team.TORONTO_RAPTORS,Team.PORTLAND_TRAIL_BLAZERS,113,118,2022
208,2021-11-16 03:30:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_LAKERS,121,103,2022
209,2021-11-17 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.BROOKLYN_NETS,117,99,2022
210,2021-11-17 03:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.UTAH_JAZZ,85,120,2022
211,2021-11-17 03:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,92,106,2022
212,2021-11-18 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CHARLOTTE_HORNETS,87,97,2022
213,2021-11-18 00:00:00+00:00,Team.INDIANA_PACERS,Team.DETROIT_PISTONS,89,97,2022
214,2021-11-18 00:30:00+00:00,Team.BOSTON_CELTICS,Team.ATLANTA_HAWKS,99,110,2022
215,2021-11-18 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.BROOKLYN_NETS,99,109,2022
216,2021-11-18 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MIAMI_HEAT,98,113,2022
217,2021-11-18 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MILWAUKEE_BUCKS,102,109,2022
218,2021-11-18 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,104,98,2022
219,2021-11-18 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MINNESOTA_TIMBERWOLVES,97,107,2022
220,2021-11-18 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.OKLAHOMA_CITY_THUNDER,89,101,2022
221,2021-11-18 03:00:00+00:00,Team.DALLAS_MAVERICKS,Team.PHOENIX_SUNS,98,105,2022
222,2021-11-18 03:00:00+00:00,Team.CHICAGO_BULLS,Team.PORTLAND_TRAIL_BLAZERS,107,112,2022
223,2021-11-19 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.CLEVELAND_CAVALIERS,104,89,2022
224,2021-11-19 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.MIAMI_HEAT,97,112,2022
225,2021-11-19 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MEMPHIS_GRIZZLIES,108,120,2022
226,2021-11-19 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,90,115,2022
227,2021-11-19 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DENVER_NUGGETS,103,89,2022
