,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
20,PHI2020-12-23,58.0,23.0,43.0,6.0,12.0,0.5,6.0,10.0,2.0,20.0,22.0,13.0,9.0,5.0,5.0,0.0,10.0,12.0,0.6,0.5348837209302325,0.6118143459915611,0.6046511627906976
21,PHX2020-12-23,53.0,20.0,39.0,6.0,16.0,0.375,7.0,10.0,1.0,27.0,28.0,11.0,13.0,3.0,6.0,0.0,16.0,11.0,0.7,0.5128205128205128,0.6105990783410138,0.5897435897435898
22,POR2020-12-23,44.0,16.0,45.0,6.0,18.0,0.3333333333333333,6.0,9.0,2.0,18.0,20.0,14.0,3.0,2.0,2.0,2.0,8.0,9.0,0.6666666666666666,0.3555555555555555,0.4493464052287582,0.4222222222222222
23,SAC2020-12-23,53.0,20.0,49.0,4.0,15.0,0.2666666666666666,9.0,11.0,8.0,15.0,23.0,14.0,4.0,2.0,4.0,4.0,11.0,10.0,0.8181818181818182,0.4081632653061224,0.4921991084695393,0.4489795918367347
24,SAS2020-12-23,66.0,25.0,50.0,6.0,14.0,0.4285714285714285,10.0,12.0,5.0,24.0,29.0,13.0,4.0,3.0,3.0,5.0,6.0,6.0,0.8333333333333334,0.5,0.5969609261939218,0.56
25,TOR2020-12-23,57.0,21.0,45.0,11.0,24.0,0.4583333333333333,4.0,6.0,3.0,17.0,20.0,15.0,12.0,5.0,3.0,3.0,13.0,11.0,0.6666666666666666,0.4666666666666667,0.5982367758186398,0.5888888888888889
26,UTA2020-12-23,65.0,24.0,50.0,13.0,28.0,0.4642857142857143,4.0,6.0,5.0,27.0,32.0,11.0,4.0,1.0,2.0,2.0,9.0,8.0,0.6666666666666666,0.48,0.6174012158054711,0.61
27,WAS2020-12-23,59.0,23.0,46.0,8.0,15.0,0.5333333333333333,5.0,8.0,1.0,19.0,20.0,18.0,8.0,5.0,0.0,5.0,12.0,10.0,0.625,0.5,0.595718901453958,0.5869565217391305
28,BOS2020-12-25,54.0,22.0,52.0,6.0,17.0,0.3529411764705882,4.0,7.0,12.0,16.0,28.0,13.0,10.0,5.0,4.0,6.0,16.0,10.0,0.5714285714285714,0.4230769230769231,0.4901960784313726,0.4807692307692308
29,BKN2020-12-25,51.0,16.0,38.0,6.0,17.0,0.3529411764705882,13.0,17.0,6.0,14.0,20.0,10.0,12.0,5.0,6.0,4.0,10.0,16.0,0.7647058823529411,0.4210526315789473,0.5606860158311345,0.5
30,DAL2020-12-25,57.0,19.0,40.0,6.0,12.0,0.5,13.0,16.0,1.0,12.0,13.0,9.0,6.0,10.0,1.0,2.0,10.0,13.0,0.8125,0.475,0.6058673469387755,0.55
31,DEN2020-12-25,55.0,17.0,34.0,4.0,14.0,0.2857142857142857,17.0,22.0,2.0,9.0,11.0,15.0,9.0,4.0,1.0,1.0,15.0,18.0,0.7727272727272727,0.5,0.6295787545787546,0.5588235294117647
32,GSW2020-12-25,56.0,18.0,52.0,8.0,29.0,0.2758620689655172,12.0,15.0,5.0,21.0,26.0,9.0,3.0,2.0,4.0,2.0,14.0,9.0,0.8,0.3461538461538461,0.4778156996587031,0.4230769230769231
33,LAC2020-12-25,72.0,21.0,39.0,12.0,23.0,0.5217391304347826,18.0,22.0,8.0,17.0,25.0,18.0,11.0,7.0,1.0,1.0,18.0,15.0,0.8181818181818182,0.5384615384615384,0.7395234182415776,0.6923076923076923
34,LAL2020-12-25,69.0,27.0,44.0,9.0,19.0,0.4736842105263157,6.0,9.0,7.0,19.0,26.0,17.0,11.0,6.0,2.0,1.0,13.0,10.0,0.6666666666666666,0.6136363636363636,0.719349457881568,0.7159090909090909
35,MIA2020-12-25,66.0,23.0,41.0,13.0,21.0,0.6190476190476191,7.0,7.0,3.0,12.0,15.0,18.0,7.0,5.0,0.0,1.0,10.0,6.0,1.0,0.5609756097560976,0.7486388384754992,0.7195121951219512
36,MIL2020-12-25,66.0,24.0,47.0,9.0,19.0,0.4736842105263157,9.0,16.0,6.0,24.0,30.0,9.0,7.0,0.0,2.0,4.0,9.0,14.0,0.5625,0.5106382978723404,0.6106587712805329,0.6063829787234043
37,NOP2020-12-25,53.0,17.0,38.0,5.0,15.0,0.3333333333333333,14.0,17.0,6.0,14.0,20.0,13.0,10.0,2.0,1.0,0.0,6.0,10.0,0.8235294117647058,0.4473684210526316,0.5826737027264731,0.5131578947368421
38,ATL2020-12-26,58.0,21.0,48.0,6.0,20.0,0.3,10.0,10.0,3.0,21.0,24.0,12.0,6.0,4.0,1.0,3.0,12.0,9.0,1.0,0.4375,0.5534351145038168,0.5
39,CHA2020-12-26,59.0,21.0,42.0,5.0,14.0,0.3571428571428571,12.0,17.0,5.0,15.0,20.0,15.0,7.0,3.0,4.0,2.0,11.0,10.0,0.7058823529411765,0.5,0.5962004850444623,0.5595238095238095
40,CHI2020-12-26,56.0,19.0,47.0,8.0,19.0,0.4210526315789473,10.0,12.0,6.0,15.0,21.0,12.0,11.0,2.0,2.0,2.0,11.0,12.0,0.8333333333333334,0.4042553191489361,0.5355776587605202,0.4893617021276595
41,CLE2020-12-26,59.0,24.0,46.0,5.0,15.0,0.3333333333333333,6.0,9.0,2.0,21.0,23.0,13.0,7.0,4.0,2.0,1.0,8.0,8.0,0.6666666666666666,0.5217391304347826,0.5904723779023219,0.5760869565217391
42,DET2020-12-26,53.0,17.0,44.0,9.0,20.0,0.45,10.0,15.0,3.0,21.0,24.0,12.0,8.0,2.0,1.0,2.0,8.0,8.0,0.6666666666666666,0.3863636363636363,0.5237154150197628,0.4886363636363636
43,HOU2020-12-26,68.0,24.0,41.0,6.0,16.0,0.375,14.0,17.0,4.0,16.0,20.0,15.0,6.0,2.0,4.0,2.0,11.0,9.0,0.8235294117647058,0.5853658536585366,0.7013201320132013,0.6585365853658537
44,IND2020-12-26,66.0,27.0,46.0,3.0,13.0,0.2307692307692307,9.0,16.0,4.0,19.0,23.0,16.0,6.0,9.0,2.0,2.0,12.0,11.0,0.5625,0.5869565217391305,0.6221719457013575,0.6195652173913043
45,MEM2020-12-26,56.0,19.0,46.0,5.0,20.0,0.25,13.0,17.0,5.0,22.0,27.0,10.0,7.0,1.0,3.0,1.0,9.0,12.0,0.7647058823529411,0.4130434782608695,0.5235602094240838,0.4673913043478261
46,MIN2020-12-26,68.0,25.0,50.0,11.0,20.0,0.55,7.0,9.0,4.0,14.0,18.0,13.0,4.0,7.0,3.0,2.0,13.0,8.0,0.7777777777777778,0.5,0.6300963676797627,0.61
47,NYK2020-12-26,55.0,20.0,47.0,6.0,18.0,0.3333333333333333,9.0,14.0,9.0,15.0,24.0,10.0,6.0,2.0,2.0,3.0,11.0,11.0,0.6428571428571429,0.425531914893617,0.517306245297216,0.4893617021276595
48,OKC2020-12-26,57.0,22.0,45.0,2.0,16.0,0.125,11.0,11.0,4.0,19.0,23.0,13.0,5.0,5.0,2.0,4.0,10.0,11.0,1.0,0.4888888888888889,0.5718298555377207,0.5111111111111111
49,ORL2020-12-26,63.0,22.0,46.0,5.0,16.0,0.3125,14.0,17.0,6.0,21.0,27.0,9.0,9.0,6.0,0.0,1.0,13.0,13.0,0.8235294117647058,0.4782608695652174,0.5890052356020942,0.532608695652174
50,PHI2020-12-26,60.0,23.0,48.0,5.0,16.0,0.3125,9.0,12.0,6.0,18.0,24.0,11.0,4.0,3.0,3.0,2.0,11.0,11.0,0.75,0.4791666666666667,0.5630630630630631,0.53125
51,PHX2020-12-26,54.0,23.0,51.0,5.0,22.0,0.2272727272727272,3.0,3.0,4.0,12.0,16.0,13.0,6.0,5.0,4.0,5.0,8.0,9.0,1.0,0.4509803921568627,0.5160550458715596,0.5
52,POR2020-12-26,58.0,21.0,49.0,9.0,20.0,0.45,7.0,11.0,6.0,13.0,19.0,11.0,6.0,3.0,2.0,4.0,9.0,11.0,0.6363636363636364,0.4285714285714285,0.5386329866270431,0.5204081632653061
53,SAC2020-12-26,58.0,22.0,44.0,4.0,14.0,0.2857142857142857,10.0,11.0,6.0,18.0,24.0,15.0,11.0,3.0,5.0,4.0,9.0,8.0,0.9090909090909092,0.5,0.5937755937755937,0.5454545454545454
54,SAS2020-12-26,61.0,25.0,53.0,8.0,19.0,0.4210526315789473,3.0,3.0,5.0,18.0,23.0,19.0,7.0,3.0,1.0,2.0,11.0,10.0,1.0,0.4716981132075472,0.5614874815905744,0.5471698113207547
55,TOR2020-12-26,58.0,23.0,49.0,6.0,20.0,0.3,6.0,8.0,7.0,20.0,27.0,17.0,7.0,5.0,2.0,1.0,10.0,11.0,0.75,0.4693877551020408,0.5521706016755521,0.5306122448979592
56,UTA2020-12-26,53.0,17.0,45.0,5.0,15.0,0.3333333333333333,14.0,16.0,8.0,17.0,25.0,10.0,12.0,1.0,2.0,3.0,8.0,13.0,0.875,0.3777777777777777,0.5092236740968485,0.4333333333333333
57,WAS2020-12-26,59.0,20.0,43.0,9.0,19.0,0.4736842105263157,10.0,16.0,3.0,19.0,22.0,14.0,11.0,1.0,1.0,0.0,13.0,13.0,0.625,0.4651162790697674,0.5895283772981614,0.5697674418604651
58,BOS2020-12-27,55.0,22.0,36.0,6.0,13.0,0.4615384615384615,5.0,8.0,1.0,19.0,20.0,13.0,11.0,6.0,4.0,2.0,5.0,7.0,0.625,0.6111111111111112,0.6958502024291497,0.6944444444444444
59,BKN2020-12-27,50.0,18.0,43.0,7.0,25.0,0.28,7.0,10.0,3.0,21.0,24.0,11.0,9.0,2.0,5.0,1.0,8.0,10.0,0.7,0.4186046511627907,0.5274261603375527,0.5
60,CHA2020-12-27,48.0,19.0,48.0,3.0,18.0,0.1666666666666666,7.0,10.0,7.0,20.0,27.0,15.0,8.0,5.0,1.0,5.0,10.0,8.0,0.7,0.3958333333333333,0.4580152671755725,0.4270833333333333
61,CHI2020-12-27,56.0,21.0,42.0,6.0,17.0,0.3529411764705882,8.0,11.0,2.0,27.0,29.0,13.0,14.0,0.0,4.0,2.0,8.0,10.0,0.7272727272727273,0.5,0.5977796754910333,0.5714285714285714
62,CLE2020-12-27,64.0,27.0,56.0,7.0,16.0,0.4375,3.0,4.0,7.0,17.0,24.0,21.0,5.0,6.0,5.0,5.0,12.0,9.0,0.75,0.4821428571428571,0.554016620498615,0.5446428571428571
63,DAL2020-12-27,77.0,29.0,50.0,9.0,20.0,0.45,10.0,10.0,6.0,26.0,32.0,16.0,2.0,6.0,2.0,0.0,7.0,9.0,1.0,0.58,0.7077205882352942,0.67
64,GSW2020-12-27,60.0,23.0,57.0,9.0,24.0,0.375,5.0,7.0,3.0,17.0,20.0,15.0,5.0,8.0,2.0,4.0,10.0,8.0,0.7142857142857143,0.4035087719298245,0.4993342210386152,0.4824561403508772
65,IND2020-12-27,49.0,21.0,47.0,4.0,16.0,0.25,3.0,4.0,6.0,12.0,18.0,12.0,7.0,6.0,2.0,4.0,7.0,5.0,0.75,0.4468085106382978,0.5024610336341263,0.4893617021276595
66,LAC2020-12-27,27.0,9.0,37.0,1.0,19.0,0.0526315789473684,8.0,10.0,2.0,14.0,16.0,3.0,8.0,0.0,0.0,2.0,9.0,7.0,0.8,0.2432432432432432,0.3260869565217391,0.2567567567567567
67,LAL2020-12-27,67.0,27.0,48.0,9.0,20.0,0.45,4.0,8.0,4.0,25.0,29.0,18.0,11.0,3.0,7.0,3.0,8.0,12.0,0.5,0.5625,0.6502329192546583,0.65625
68,MIL2020-12-27,45.0,19.0,47.0,3.0,19.0,0.1578947368421052,4.0,7.0,5.0,17.0,22.0,11.0,6.0,3.0,3.0,2.0,11.0,5.0,0.5714285714285714,0.4042553191489361,0.4492811501597444,0.4361702127659574
69,MIN2020-12-27,45.0,20.0,57.0,3.0,22.0,0.1363636363636363,2.0,4.0,9.0,14.0,23.0,11.0,8.0,7.0,3.0,7.0,12.0,8.0,0.5,0.3508771929824561,0.3829135466303608,0.3771929824561403
70,NOP2020-12-27,47.0,16.0,48.0,2.0,13.0,0.1538461538461538,13.0,15.0,8.0,23.0,31.0,8.0,3.0,6.0,1.0,4.0,4.0,10.0,0.8666666666666667,0.3333333333333333,0.4304029304029304,0.3541666666666667
71,NYK2020-12-27,61.0,20.0,42.0,8.0,14.0,0.5714285714285714,13.0,15.0,3.0,23.0,26.0,12.0,6.0,4.0,2.0,3.0,5.0,11.0,0.8666666666666667,0.4761904761904761,0.6275720164609053,0.5714285714285714
72,ORL2020-12-27,62.0,18.0,43.0,6.0,15.0,0.4,20.0,21.0,5.0,17.0,22.0,10.0,4.0,4.0,2.0,1.0,6.0,13.0,0.9523809523809524,0.4186046511627907,0.5934150076569679,0.4883720930232558
73,PHI2020-12-27,50.0,16.0,43.0,5.0,18.0,0.2777777777777778,13.0,15.0,6.0,20.0,26.0,11.0,11.0,3.0,5.0,5.0,9.0,12.0,0.8666666666666667,0.3720930232558139,0.5040322580645161,0.4302325581395348
74,PHX2020-12-27,56.0,22.0,46.0,8.0,16.0,0.5,4.0,4.0,3.0,17.0,20.0,18.0,3.0,1.0,1.0,3.0,8.0,8.0,1.0,0.4782608695652174,0.5862646566164155,0.5652173913043478
75,SAC2020-12-27,53.0,19.0,39.0,4.0,11.0,0.3636363636363636,11.0,14.0,2.0,19.0,21.0,12.0,5.0,2.0,3.0,1.0,8.0,8.0,0.7857142857142857,0.4871794871794871,0.5868024800708592,0.5384615384615384
76,SAS2020-12-27,45.0,18.0,45.0,7.0,19.0,0.3684210526315789,2.0,2.0,1.0,22.0,23.0,15.0,7.0,2.0,4.0,1.0,10.0,4.0,1.0,0.4,0.490409764603313,0.4777777777777778
77,WAS2020-12-27,60.0,26.0,46.0,5.0,15.0,0.3333333333333333,3.0,4.0,2.0,19.0,21.0,16.0,7.0,3.0,1.0,2.0,13.0,6.0,0.75,0.5652173913043478,0.628140703517588,0.6195652173913043
78,ATL2020-12-28,65.0,22.0,40.0,12.0,24.0,0.5,9.0,12.0,2.0,21.0,23.0,16.0,7.0,2.0,3.0,1.0,9.0,10.0,0.75,0.55,0.717756183745583,0.7
79,BKN2020-12-28,55.0,20.0,44.0,8.0,21.0,0.3809523809523809,7.0,8.0,3.0,19.0,22.0,18.0,6.0,8.0,5.0,3.0,7.0,6.0,0.875,0.4545454545454545,0.5787037037037037,0.5454545454545454
80,DEN2020-12-28,70.0,27.0,47.0,9.0,19.0,0.4736842105263157,7.0,14.0,7.0,16.0,23.0,18.0,5.0,5.0,1.0,1.0,7.0,11.0,0.5,0.574468085106383,0.6583897667419113,0.6702127659574468
81,DET2020-12-28,56.0,20.0,48.0,6.0,19.0,0.3157894736842105,10.0,13.0,7.0,13.0,20.0,11.0,3.0,4.0,1.0,3.0,10.0,9.0,0.7692307692307693,0.4166666666666667,0.5212211466865228,0.4791666666666667
82,HOU2020-12-28,60.0,21.0,41.0,9.0,16.0,0.5625,9.0,12.0,4.0,14.0,18.0,12.0,8.0,2.0,1.0,1.0,11.0,7.0,0.75,0.5121951219512195,0.648228176318064,0.6219512195121951
83,LAL2020-12-28,54.0,21.0,43.0,7.0,14.0,0.5,5.0,5.0,2.0,18.0,20.0,11.0,7.0,2.0,3.0,1.0,9.0,5.0,1.0,0.4883720930232558,0.5973451327433628,0.5697674418604651
84,MEM2020-12-28,54.0,20.0,49.0,6.0,14.0,0.4285714285714285,8.0,12.0,11.0,18.0,29.0,10.0,9.0,3.0,3.0,5.0,6.0,7.0,0.6666666666666666,0.4081632653061224,0.4974207811348562,0.4693877551020408
85,OKC2020-12-28,52.0,18.0,41.0,10.0,22.0,0.4545454545454545,6.0,9.0,2.0,19.0,21.0,12.0,9.0,0.0,2.0,3.0,7.0,8.0,0.6666666666666666,0.4390243902439024,0.5782918149466192,0.5609756097560976
86,POR2020-12-28,58.0,21.0,44.0,6.0,21.0,0.2857142857142857,10.0,11.0,4.0,19.0,23.0,12.0,4.0,4.0,1.0,3.0,5.0,9.0,0.9090909090909092,0.4772727272727273,0.5937755937755937,0.5454545454545454
87,UTA2020-12-28,49.0,21.0,47.0,4.0,16.0,0.25,3.0,4.0,3.0,19.0,22.0,9.0,7.0,4.0,3.0,2.0,8.0,7.0,0.75,0.4468085106382978,0.5024610336341263,0.4893617021276595
88,BOS2020-12-29,58.0,21.0,43.0,6.0,14.0,0.4285714285714285,10.0,13.0,9.0,17.0,26.0,12.0,7.0,3.0,0.0,3.0,5.0,9.0,0.7692307692307693,0.4883720930232558,0.5952380952380952,0.5581395348837209
89,CHI2020-12-29,52.0,16.0,47.0,8.0,20.0,0.4,12.0,17.0,4.0,17.0,21.0,11.0,4.0,2.0,0.0,3.0,8.0,13.0,0.7058823529411765,0.3404255319148936,0.4772393538913362,0.425531914893617
90,CLE2020-12-29,46.0,18.0,50.0,2.0,17.0,0.1176470588235294,8.0,10.0,10.0,13.0,23.0,12.0,6.0,9.0,5.0,3.0,6.0,10.0,0.8,0.36,0.4227941176470588,0.38
91,DEN2020-12-29,62.0,26.0,43.0,5.0,12.0,0.4166666666666667,5.0,8.0,5.0,12.0,17.0,17.0,10.0,5.0,1.0,0.0,9.0,8.0,0.625,0.6046511627906976,0.6663800515907137,0.6627906976744186
92,DET2020-12-29,51.0,15.0,50.0,8.0,24.0,0.3333333333333333,13.0,15.0,12.0,19.0,31.0,8.0,5.0,3.0,1.0,2.0,11.0,14.0,0.8666666666666667,0.3,0.450530035335689,0.38
93,GSW2020-12-29,48.0,16.0,38.0,5.0,17.0,0.2941176470588235,11.0,17.0,3.0,18.0,21.0,11.0,6.0,2.0,2.0,1.0,14.0,11.0,0.6470588235294118,0.4210526315789473,0.5277044854881267,0.4868421052631579
94,IND2020-12-29,57.0,23.0,41.0,9.0,19.0,0.4736842105263157,2.0,2.0,0.0,15.0,15.0,13.0,6.0,4.0,3.0,0.0,9.0,5.0,1.0,0.5609756097560976,0.6805157593123209,0.6707317073170732
95,LAC2020-12-29,70.0,26.0,46.0,8.0,15.0,0.5333333333333333,10.0,11.0,5.0,20.0,25.0,18.0,7.0,3.0,7.0,3.0,11.0,9.0,0.9090909090909092,0.5652173913043478,0.6884343036978756,0.6521739130434783
96,MIA2020-12-29,51.0,20.0,40.0,6.0,18.0,0.3333333333333333,5.0,6.0,0.0,11.0,11.0,8.0,14.0,7.0,2.0,2.0,9.0,7.0,0.8333333333333334,0.5,0.5980300187617261,0.575
97,MIL2020-12-29,83.0,31.0,49.0,16.0,27.0,0.5925925925925926,5.0,7.0,4.0,17.0,21.0,23.0,10.0,9.0,2.0,2.0,7.0,9.0,0.7142857142857143,0.6326530612244898,0.7968509984639017,0.7959183673469388
98,MIN2020-12-29,50.0,18.0,48.0,7.0,19.0,0.3684210526315789,7.0,8.0,7.0,12.0,19.0,12.0,6.0,4.0,3.0,7.0,9.0,11.0,0.875,0.375,0.4852484472049689,0.4479166666666667
99,NOP2020-12-29,44.0,20.0,38.0,1.0,11.0,0.0909090909090909,3.0,8.0,5.0,11.0,16.0,9.0,11.0,5.0,1.0,1.0,11.0,8.0,0.375,0.5263157894736842,0.5298651252408477,0.5394736842105263
100,NYK2020-12-29,53.0,18.0,39.0,10.0,16.0,0.625,7.0,8.0,5.0,21.0,26.0,15.0,15.0,4.0,3.0,5.0,10.0,6.0,0.875,0.4615384615384615,0.6232361241768579,0.5897435897435898
101,OKC2020-12-29,56.0,23.0,47.0,5.0,18.0,0.2777777777777778,5.0,5.0,4.0,19.0,23.0,10.0,8.0,2.0,2.0,2.0,7.0,8.0,1.0,0.4893617021276595,0.5691056910569106,0.5425531914893617
102,ORL2020-12-29,60.0,24.0,46.0,5.0,11.0,0.4545454545454545,7.0,9.0,4.0,16.0,20.0,13.0,5.0,6.0,2.0,2.0,8.0,7.0,0.7777777777777778,0.5217391304347826,0.600480384307446,0.5760869565217391
103,PHI2020-12-29,48.0,14.0,49.0,4.0,18.0,0.2222222222222222,16.0,18.0,4.0,23.0,27.0,10.0,8.0,5.0,5.0,7.0,8.0,12.0,0.8888888888888888,0.2857142857142857,0.4216444132115249,0.3265306122448979
104,PHX2020-12-29,66.0,20.0,36.0,9.0,19.0,0.4736842105263157,17.0,17.0,4.0,12.0,16.0,12.0,8.0,5.0,1.0,1.0,8.0,11.0,1.0,0.5555555555555556,0.7589696412143514,0.6805555555555556
105,SAC2020-12-29,74.0,25.0,43.0,11.0,18.0,0.6111111111111112,13.0,15.0,6.0,9.0,15.0,19.0,8.0,4.0,0.0,1.0,8.0,9.0,0.8666666666666667,0.5813953488372093,0.7459677419354839,0.7093023255813954
106,TOR2020-12-29,56.0,20.0,49.0,10.0,26.0,0.3846153846153846,6.0,6.0,5.0,25.0,30.0,14.0,9.0,7.0,7.0,5.0,12.0,8.0,1.0,0.4081632653061224,0.5422153369481022,0.5102040816326531
107,WAS2020-12-29,46.0,18.0,45.0,4.0,18.0,0.2222222222222222,6.0,6.0,4.0,26.0,30.0,14.0,10.0,1.0,3.0,0.0,13.0,8.0,1.0,0.4,0.4827875734676742,0.4444444444444444
108,ATL2020-12-30,68.0,25.0,50.0,9.0,21.0,0.4285714285714285,9.0,11.0,7.0,22.0,29.0,13.0,7.0,2.0,2.0,2.0,8.0,9.0,0.8181818181818182,0.5,0.6199854121079503,0.59
109,BOS2020-12-30,66.0,26.0,49.0,11.0,20.0,0.55,3.0,4.0,5.0,18.0,23.0,12.0,7.0,11.0,2.0,3.0,9.0,4.0,0.75,0.5306122448979592,0.6501182033096927,0.6428571428571429
110,BKN2020-12-30,67.0,27.0,56.0,9.0,21.0,0.4285714285714285,4.0,6.0,5.0,15.0,20.0,15.0,3.0,3.0,2.0,2.0,9.0,8.0,0.6666666666666666,0.4821428571428571,0.5712824010914052,0.5625
111,CHA2020-12-30,68.0,24.0,46.0,8.0,19.0,0.4210526315789473,12.0,15.0,7.0,15.0,22.0,17.0,9.0,4.0,3.0,2.0,14.0,13.0,0.8,0.5217391304347826,0.6463878326996197,0.6086956521739131
112,DAL2020-12-30,57.0,20.0,40.0,7.0,19.0,0.3684210526315789,10.0,16.0,4.0,13.0,17.0,16.0,8.0,3.0,2.0,3.0,13.0,14.0,0.625,0.5,0.6058673469387755,0.5875
113,LAC2020-12-30,76.0,28.0,48.0,14.0,21.0,0.6666666666666666,6.0,8.0,3.0,15.0,18.0,20.0,3.0,5.0,3.0,2.0,10.0,7.0,0.75,0.5833333333333334,0.7375776397515528,0.7291666666666666
114,LAL2020-12-30,63.0,24.0,45.0,5.0,15.0,0.3333333333333333,10.0,12.0,4.0,25.0,29.0,11.0,9.0,2.0,2.0,3.0,9.0,10.0,0.8333333333333334,0.5333333333333333,0.6264916467780429,0.5888888888888889
