,ID,PTS,FGM,FGA,FG3M,FG3A,FG3_PCT,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,FT_PCT,FG_PCT,TS_PCT,eFG_PCT
22,POR2020-12-23,75.0,28.0,68.0,7.0,23.0,0.3043478260869565,12.0,12.0,5.0,24.0,29.0,16.0,5.0,5.0,1.0,1.0,15.0,11.0,1.0,0.4117647058823529,0.511735807860262,0.4632352941176471
23,SAC2020-12-23,87.0,30.0,67.0,7.0,20.0,0.35,20.0,26.0,13.0,25.0,38.0,17.0,11.0,4.0,4.0,7.0,21.0,21.0,0.7692307692307693,0.4477611940298507,0.5545639979602244,0.5
24,SAS2020-12-23,101.0,39.0,73.0,7.0,17.0,0.4117647058823529,16.0,19.0,6.0,26.0,32.0,25.0,7.0,8.0,8.0,4.0,15.0,16.0,0.8421052631578947,0.5342465753424658,0.6206981317600787,0.5821917808219178
25,TOR2020-12-23,73.0,28.0,68.0,11.0,36.0,0.3055555555555556,6.0,8.0,6.0,16.0,22.0,20.0,14.0,7.0,3.0,5.0,15.0,12.0,0.75,0.4117647058823529,0.5103467561521253,0.4926470588235294
26,UTA2020-12-23,88.0,30.0,67.0,13.0,38.0,0.3421052631578947,15.0,17.0,9.0,33.0,42.0,18.0,10.0,3.0,1.0,1.0,11.0,15.0,0.8823529411764706,0.4477611940298507,0.5907626208378087,0.5447761194029851
27,WAS2020-12-23,81.0,27.0,60.0,11.0,21.0,0.5238095238095238,16.0,22.0,4.0,26.0,30.0,20.0,17.0,4.0,4.0,5.0,23.0,23.0,0.7272727272727273,0.45,0.5812284730195177,0.5416666666666666
28,BOS2020-12-25,73.0,29.0,72.0,5.0,19.0,0.2631578947368421,10.0,15.0,13.0,17.0,30.0,17.0,10.0,6.0,1.0,7.0,20.0,17.0,0.6666666666666666,0.4027777777777778,0.4643765903307888,0.4375
29,BKN2020-12-25,97.0,32.0,54.0,12.0,21.0,0.5714285714285714,21.0,25.0,6.0,27.0,33.0,15.0,14.0,4.0,7.0,1.0,17.0,20.0,0.84,0.5925925925925926,0.7461538461538462,0.7037037037037037
30,DAL2020-12-25,85.0,30.0,63.0,9.0,24.0,0.375,16.0,22.0,3.0,17.0,20.0,15.0,7.0,11.0,2.0,4.0,18.0,20.0,0.7272727272727273,0.4761904761904761,0.5847550908090258,0.5476190476190477
31,DEN2020-12-25,82.0,29.0,64.0,9.0,30.0,0.3,15.0,21.0,8.0,18.0,26.0,18.0,8.0,4.0,1.0,4.0,15.0,21.0,0.7142857142857143,0.453125,0.559803386127799,0.5234375
32,GSW2020-12-25,74.0,27.0,75.0,8.0,32.0,0.25,12.0,14.0,9.0,20.0,29.0,10.0,8.0,3.0,3.0,3.0,14.0,12.0,0.8571428571428571,0.36,0.4558896007885658,0.4133333333333333
33,LAC2020-12-25,89.0,31.0,56.0,13.0,28.0,0.4642857142857143,14.0,16.0,6.0,21.0,27.0,22.0,14.0,5.0,4.0,1.0,21.0,15.0,0.875,0.5535714285714286,0.7059010152284264,0.6696428571428571
34,LAL2020-12-25,105.0,38.0,68.0,16.0,31.0,0.5161290322580645,13.0,19.0,13.0,27.0,40.0,25.0,15.0,7.0,4.0,2.0,20.0,18.0,0.6842105263157895,0.5588235294117647,0.6875327396542693,0.6764705882352942
35,MIA2020-12-25,82.0,27.0,55.0,9.0,25.0,0.36,19.0,23.0,2.0,23.0,25.0,19.0,11.0,10.0,2.0,2.0,20.0,19.0,0.8260869565217391,0.4909090909090909,0.6296068796068796,0.5727272727272728
36,MIL2020-12-25,105.0,39.0,68.0,15.0,28.0,0.5357142857142857,12.0,17.0,10.0,37.0,47.0,19.0,14.0,6.0,3.0,3.0,12.0,14.0,0.7058823529411765,0.5735294117647058,0.6955484896661367,0.6838235294117647
37,NOP2020-12-25,72.0,23.0,57.0,8.0,26.0,0.3076923076923077,18.0,25.0,8.0,23.0,31.0,10.0,15.0,6.0,2.0,2.0,19.0,20.0,0.72,0.4035087719298245,0.5294117647058824,0.4736842105263157
38,ATL2020-12-26,95.0,27.0,64.0,10.0,23.0,0.4347826086956521,31.0,36.0,12.0,29.0,41.0,18.0,12.0,1.0,5.0,5.0,14.0,25.0,0.8611111111111112,0.421875,0.594939879759519,0.5
39,CHA2020-12-26,79.0,28.0,75.0,10.0,25.0,0.4,13.0,23.0,12.0,25.0,37.0,20.0,9.0,10.0,6.0,6.0,18.0,16.0,0.5652173913043478,0.3733333333333333,0.4640507518796992,0.44
40,CHI2020-12-26,78.0,25.0,65.0,12.0,29.0,0.4137931034482758,16.0,18.0,10.0,20.0,30.0,16.0,18.0,7.0,6.0,2.0,14.0,20.0,0.8888888888888888,0.3846153846153846,0.5348326933625891,0.4769230769230769
41,CLE2020-12-26,75.0,27.0,62.0,6.0,20.0,0.3,15.0,24.0,5.0,30.0,35.0,21.0,11.0,9.0,3.0,4.0,17.0,14.0,0.625,0.4354838709677419,0.5168136714443219,0.4838709677419355
42,DET2020-12-26,75.0,25.0,63.0,10.0,31.0,0.3225806451612903,15.0,20.0,7.0,33.0,40.0,16.0,15.0,8.0,4.0,3.0,14.0,17.0,0.75,0.3968253968253968,0.5222841225626741,0.4761904761904761
43,HOU2020-12-26,82.0,28.0,60.0,5.0,24.0,0.2083333333333333,21.0,28.0,9.0,20.0,29.0,15.0,10.0,4.0,4.0,4.0,18.0,17.0,0.75,0.4666666666666667,0.566924778761062,0.5083333333333333
44,IND2020-12-26,98.0,39.0,68.0,8.0,19.0,0.4210526315789473,12.0,17.0,7.0,29.0,36.0,27.0,14.0,13.0,2.0,6.0,20.0,14.0,0.7058823529411765,0.5735294117647058,0.6491785903550609,0.6323529411764706
45,MEM2020-12-26,90.0,28.0,69.0,11.0,32.0,0.34375,23.0,25.0,5.0,25.0,30.0,15.0,6.0,5.0,5.0,5.0,25.0,14.0,0.92,0.4057971014492754,0.5625,0.4855072463768116
46,MIN2020-12-26,85.0,34.0,77.0,10.0,23.0,0.4347826086956521,7.0,11.0,9.0,20.0,29.0,18.0,8.0,6.0,2.0,2.0,23.0,16.0,0.6363636363636364,0.4415584415584415,0.5193059628543499,0.5064935064935064
47,NYK2020-12-26,62.0,22.0,59.0,5.0,20.0,0.25,13.0,16.0,9.0,20.0,29.0,15.0,14.0,5.0,2.0,4.0,20.0,13.0,0.8125,0.3728813559322034,0.469412477286493,0.4152542372881356
48,OKC2020-12-26,83.0,29.0,64.0,8.0,26.0,0.3076923076923077,17.0,22.0,6.0,36.0,42.0,17.0,15.0,7.0,6.0,6.0,16.0,18.0,0.7727272727272727,0.453125,0.5632464712269272,0.515625
49,ORL2020-12-26,98.0,35.0,73.0,8.0,24.0,0.3333333333333333,20.0,25.0,11.0,31.0,42.0,21.0,8.0,6.0,0.0,2.0,15.0,20.0,0.8,0.4794520547945205,0.5833333333333334,0.5342465753424658
50,PHI2020-12-26,82.0,30.0,61.0,8.0,22.0,0.3636363636363636,14.0,18.0,7.0,26.0,33.0,17.0,11.0,7.0,4.0,2.0,13.0,20.0,0.7777777777777778,0.4918032786885246,0.5948926291352292,0.5573770491803278
51,PHX2020-12-26,78.0,30.0,73.0,8.0,32.0,0.25,10.0,13.0,8.0,25.0,33.0,19.0,7.0,7.0,5.0,6.0,19.0,16.0,0.7692307692307693,0.410958904109589,0.4954268292682927,0.4657534246575342
52,POR2020-12-26,86.0,30.0,64.0,13.0,29.0,0.4482758620689655,13.0,19.0,4.0,25.0,29.0,15.0,11.0,7.0,4.0,4.0,17.0,18.0,0.6842105263157895,0.46875,0.5942509673852957,0.5703125
53,SAC2020-12-26,75.0,26.0,63.0,3.0,15.0,0.2,20.0,29.0,11.0,33.0,44.0,10.0,13.0,1.0,6.0,5.0,16.0,19.0,0.6896551724137931,0.4126984126984127,0.4949841605068637,0.4365079365079365
54,SAS2020-12-26,86.0,34.0,74.0,10.0,23.0,0.4347826086956521,8.0,13.0,10.0,35.0,45.0,26.0,12.0,3.0,3.0,8.0,14.0,18.0,0.6153846153846154,0.4594594594594595,0.5393878575012544,0.527027027027027
55,TOR2020-12-26,75.0,28.0,70.0,11.0,33.0,0.3333333333333333,8.0,11.0,5.0,29.0,34.0,19.0,10.0,4.0,8.0,3.0,18.0,14.0,0.7272727272727273,0.4,0.5010689470871191,0.4785714285714286
56,UTA2020-12-26,84.0,26.0,70.0,7.0,28.0,0.25,25.0,33.0,15.0,30.0,45.0,8.0,12.0,4.0,2.0,2.0,16.0,23.0,0.7575757575757576,0.3714285714285714,0.4969238050165641,0.4214285714285714
57,WAS2020-12-26,88.0,35.0,70.0,8.0,26.0,0.3076923076923077,10.0,20.0,5.0,27.0,32.0,21.0,9.0,4.0,2.0,0.0,20.0,15.0,0.5,0.5,0.5583756345177665,0.5571428571428572
58,BOS2020-12-27,84.0,31.0,63.0,7.0,18.0,0.3888888888888889,15.0,18.0,6.0,20.0,26.0,16.0,11.0,12.0,5.0,6.0,13.0,16.0,0.8333333333333334,0.492063492063492,0.5922165820642978,0.5476190476190477
