,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
24,2014-11-01 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SACRAMENTO_KINGS,94,103,2015
25,2014-11-01 02:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.LOS_ANGELES_LAKERS,118,111,2015
26,2014-11-01 23:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CHARLOTTE_HORNETS,71,69,2015
27,2014-11-01 23:00:00+00:00,Team.DALLAS_MAVERICKS,Team.NEW_ORLEANS_PELICANS,109,104,2015
28,2014-11-01 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.ORLANDO_MAGIC,108,95,2015
29,2014-11-01 23:00:00+00:00,Team.MIAMI_HEAT,Team.PHILADELPHIA_76ERS,114,96,2015
30,2014-11-01 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.WASHINGTON_WIZARDS,97,108,2015
31,2014-11-01 23:30:00+00:00,Team.INDIANA_PACERS,Team.ATLANTA_HAWKS,92,102,2015
32,2014-11-01 23:30:00+00:00,Team.BROOKLYN_NETS,Team.DETROIT_PISTONS,102,90,2015
33,2014-11-02 00:00:00+00:00,Team.BOSTON_CELTICS,Team.HOUSTON_ROCKETS,90,104,2015
34,2014-11-02 00:00:00+00:00,Team.CHICAGO_BULLS,Team.MINNESOTA_TIMBERWOLVES,106,105,2015
35,2014-11-02 00:00:00+00:00,Team.DENVER_NUGGETS,Team.OKLAHOMA_CITY_THUNDER,91,102,2015
36,2014-11-02 01:00:00+00:00,Team.PHOENIX_SUNS,Team.UTAH_JAZZ,91,118,2015
37,2014-11-02 02:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.GOLDEN_STATE_WARRIORS,104,127,2015
38,2014-11-02 20:30:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_CLIPPERS,98,92,2015
39,2014-11-02 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.MIAMI_HEAT,102,107,2015
40,2014-11-03 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_YORK_KNICKS,93,96,2015
41,2014-11-03 02:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.PORTLAND_TRAIL_BLAZERS,95,90,2015
42,2014-11-04 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PHILADELPHIA_76ERS,104,93,2015
43,2014-11-04 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.BROOKLYN_NETS,85,116,2015
44,2014-11-04 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MEMPHIS_GRIZZLIES,81,93,2015
45,2014-11-04 01:30:00+00:00,Team.BOSTON_CELTICS,Team.DALLAS_MAVERICKS,113,118,2015
46,2014-11-04 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.DENVER_NUGGETS,110,105,2015
47,2014-11-04 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,101,107,2015
48,2014-11-05 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.INDIANA_PACERS,87,81,2015
49,2014-11-05 00:30:00+00:00,Team.HOUSTON_ROCKETS,Team.MIAMI_HEAT,108,91,2015
50,2014-11-05 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.NEW_YORK_KNICKS,98,83,2015
51,2014-11-05 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.TORONTO_RAPTORS,88,100,2015
52,2014-11-05 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.CHICAGO_BULLS,90,98,2015
53,2014-11-05 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_ORLEANS_PELICANS,91,100,2015
54,2014-11-05 03:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.PORTLAND_TRAIL_BLAZERS,82,101,2015
55,2014-11-05 03:30:00+00:00,Team.PHOENIX_SUNS,Team.LOS_ANGELES_LAKERS,112,106,2015
56,2014-11-06 00:00:00+00:00,Team.MIAMI_HEAT,Team.CHARLOTTE_HORNETS,89,96,2015
57,2014-11-06 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.PHILADELPHIA_76ERS,91,89,2015
58,2014-11-06 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.BOSTON_CELTICS,110,107,2015
59,2014-11-06 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.BROOKLYN_NETS,98,91,2015
60,2014-11-06 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.DETROIT_PISTONS,95,98,2015
61,2014-11-06 01:00:00+00:00,Team.CHICAGO_BULLS,Team.MILWAUKEE_BUCKS,95,86,2015
62,2014-11-06 01:00:00+00:00,Team.INDIANA_PACERS,Team.WASHINGTON_WIZARDS,94,96,2015
63,2014-11-06 01:30:00+00:00,Team.ATLANTA_HAWKS,Team.SAN_ANTONIO_SPURS,92,94,2015
64,2014-11-06 02:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.PHOENIX_SUNS,102,91,2015
65,2014-11-06 02:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.UTAH_JAZZ,100,102,2015
66,2014-11-06 03:00:00+00:00,Team.DENVER_NUGGETS,Team.SACRAMENTO_KINGS,109,131,2015
67,2014-11-06 03:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.GOLDEN_STATE_WARRIORS,104,121,2015
68,2014-11-07 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.HOUSTON_ROCKETS,81,98,2015
69,2014-11-07 03:30:00+00:00,Team.DALLAS_MAVERICKS,Team.PORTLAND_TRAIL_BLAZERS,87,108,2015
70,2014-11-08 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.CHARLOTTE_HORNETS,119,122,2015
71,2014-11-08 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ORLANDO_MAGIC,103,112,2015
72,2014-11-08 00:00:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,118,115,2015
73,2014-11-08 00:30:00+00:00,Team.INDIANA_PACERS,Team.BOSTON_CELTICS,98,101,2015
74,2014-11-08 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.BROOKLYN_NETS,99,110,2015
75,2014-11-08 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,95,98,2015
76,2014-11-08 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.TORONTO_RAPTORS,84,103,2015
77,2014-11-08 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.OKLAHOMA_CITY_THUNDER,91,89,2015
78,2014-11-08 02:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PHOENIX_SUNS,114,112,2015
79,2014-11-08 02:00:00+00:00,Team.DALLAS_MAVERICKS,Team.UTAH_JAZZ,105,82,2015
80,2014-11-08 03:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.DENVER_NUGGETS,110,101,2015
81,2014-11-08 20:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,102,106,2015
82,2014-11-09 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.INDIANA_PACERS,97,90,2015
83,2014-11-09 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.ATLANTA_HAWKS,96,103,2015
84,2014-11-09 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.MIAMI_HEAT,92,102,2015
85,2014-11-09 01:00:00+00:00,Team.BOSTON_CELTICS,Team.CHICAGO_BULLS,106,101,2015
86,2014-11-09 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.HOUSTON_ROCKETS,98,87,2015
87,2014-11-09 01:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MILWAUKEE_BUCKS,92,93,2015
88,2014-11-09 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SAN_ANTONIO_SPURS,100,99,2015
89,2014-11-09 20:30:00+00:00,Team.ORLANDO_MAGIC,Team.BROOKLYN_NETS,96,104,2015
90,2014-11-09 23:00:00+00:00,Team.UTAH_JAZZ,Team.DETROIT_PISTONS,97,96,2015
91,2014-11-10 00:00:00+00:00,Team.SACRAMENTO_KINGS,Team.OKLAHOMA_CITY_THUNDER,93,101,2015
92,2014-11-10 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.TORONTO_RAPTORS,88,120,2015
93,2014-11-10 00:30:00+00:00,Team.MIAMI_HEAT,Team.DALLAS_MAVERICKS,105,96,2015
94,2014-11-10 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.PHOENIX_SUNS,95,107,2015
95,2014-11-10 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PORTLAND_TRAIL_BLAZERS,100,116,2015
96,2014-11-10 02:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.LOS_ANGELES_LAKERS,92,107,2015
97,2014-11-11 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.CLEVELAND_CAVALIERS,111,118,2015
98,2014-11-11 00:00:00+00:00,Team.UTAH_JAZZ,Team.INDIANA_PACERS,86,97,2015
99,2014-11-11 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_YORK_KNICKS,91,85,2015
100,2014-11-11 01:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,91,102,2015
101,2014-11-11 03:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,89,85,2015
102,2014-11-12 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.TORONTO_RAPTORS,100,104,2015
103,2014-11-12 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MEMPHIS_GRIZZLIES,102,107,2015
104,2014-11-12 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MILWAUKEE_BUCKS,78,85,2015
105,2014-11-12 01:30:00+00:00,Team.SACRAMENTO_KINGS,Team.DALLAS_MAVERICKS,98,106,2015
106,2014-11-12 03:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.PORTLAND_TRAIL_BLAZERS,100,102,2015
107,2014-11-12 03:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.GOLDEN_STATE_WARRIORS,113,100,2015
108,2014-11-13 00:00:00+00:00,Team.DETROIT_PISTONS,Team.WASHINGTON_WIZARDS,103,107,2015
109,2014-11-13 00:30:00+00:00,Team.UTAH_JAZZ,Team.ATLANTA_HAWKS,97,100,2015
110,2014-11-13 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.BOSTON_CELTICS,109,94,2015
111,2014-11-13 00:30:00+00:00,Team.INDIANA_PACERS,Team.MIAMI_HEAT,81,75,2015
112,2014-11-13 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,97,95,2015
113,2014-11-13 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.NEW_ORLEANS_PELICANS,102,109,2015
114,2014-11-13 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,130,113,2015
115,2014-11-13 02:00:00+00:00,Team.BROOKLYN_NETS,Team.PHOENIX_SUNS,104,112,2015
116,2014-11-13 03:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MINNESOTA_TIMBERWOLVES,113,101,2015
117,2014-11-14 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MEMPHIS_GRIZZLIES,110,111,2015
118,2014-11-14 01:00:00+00:00,Team.CHICAGO_BULLS,Team.TORONTO_RAPTORS,100,93,2015
119,2014-11-14 01:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.DALLAS_MAVERICKS,70,123,2015
120,2014-11-14 03:30:00+00:00,Team.BROOKLYN_NETS,Team.GOLDEN_STATE_WARRIORS,99,107,2015
121,2014-11-15 00:00:00+00:00,Team.DENVER_NUGGETS,Team.INDIANA_PACERS,108,87,2015
122,2014-11-15 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,85,101,2015
123,2014-11-15 00:30:00+00:00,Team.MIAMI_HEAT,Team.ATLANTA_HAWKS,103,114,2015
124,2014-11-15 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.BOSTON_CELTICS,122,121,2015
125,2014-11-15 00:30:00+00:00,Team.UTAH_JAZZ,Team.NEW_YORK_KNICKS,102,100,2015
126,2014-11-15 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.HOUSTON_ROCKETS,87,88,2015
127,2014-11-15 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.NEW_ORLEANS_PELICANS,91,139,2015
128,2014-11-15 01:00:00+00:00,Team.DETROIT_PISTONS,Team.OKLAHOMA_CITY_THUNDER,96,89,2015
129,2014-11-15 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.PHOENIX_SUNS,103,95,2015
130,2014-11-15 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_LAKERS,93,80,2015
131,2014-11-16 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.WASHINGTON_WIZARDS,93,98,2015
132,2014-11-16 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.CLEVELAND_CAVALIERS,94,127,2015
133,2014-11-16 00:30:00+00:00,Team.UTAH_JAZZ,Team.TORONTO_RAPTORS,93,111,2015
134,2014-11-16 01:00:00+00:00,Team.INDIANA_PACERS,Team.CHICAGO_BULLS,99,90,2015
135,2014-11-16 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MEMPHIS_GRIZZLIES,88,95,2015
136,2014-11-16 01:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.DALLAS_MAVERICKS,117,131,2015
137,2014-11-16 03:00:00+00:00,Team.BROOKLYN_NETS,Team.PORTLAND_TRAIL_BLAZERS,87,97,2015
138,2014-11-16 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.SACRAMENTO_KINGS,91,94,2015
139,2014-11-16 03:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.GOLDEN_STATE_WARRIORS,87,112,2015
140,2014-11-16 03:30:00+00:00,Team.PHOENIX_SUNS,Team.LOS_ANGELES_CLIPPERS,107,120,2015
141,2014-11-16 18:00:00+00:00,Team.DENVER_NUGGETS,Team.NEW_YORK_KNICKS,93,109,2015
142,2014-11-16 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.MIAMI_HEAT,91,84,2015
143,2014-11-17 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.OKLAHOMA_CITY_THUNDER,69,65,2015
144,2014-11-17 02:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_LAKERS,136,115,2015
145,2014-11-18 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.CHARLOTTE_HORNETS,107,80,2015
146,2014-11-18 00:00:00+00:00,Team.DENVER_NUGGETS,Team.CLEVELAND_CAVALIERS,106,97,2015
147,2014-11-18 00:30:00+00:00,Team.PHOENIX_SUNS,Team.BOSTON_CELTICS,118,114,2015
148,2014-11-18 00:30:00+00:00,Team.MIAMI_HEAT,Team.BROOKLYN_NETS,95,83,2015
149,2014-11-18 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.DETROIT_PISTONS,107,93,2015
150,2014-11-18 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,93,119,2015
151,2014-11-18 01:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.SAN_ANTONIO_SPURS,75,100,2015
152,2014-11-18 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PORTLAND_TRAIL_BLAZERS,93,102,2015
153,2014-11-18 03:30:00+00:00,Team.CHICAGO_BULLS,Team.LOS_ANGELES_CLIPPERS,105,89,2015
154,2014-11-19 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.ATLANTA_HAWKS,114,109,2015
155,2014-11-19 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.MILWAUKEE_BUCKS,113,117,2015
156,2014-11-19 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.UTAH_JAZZ,81,98,2015
157,2014-11-19 03:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SACRAMENTO_KINGS,106,100,2015
158,2014-11-20 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.CLEVELAND_CAVALIERS,92,90,2015
159,2014-11-20 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.INDIANA_PACERS,86,88,2015
160,2014-11-20 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.ORLANDO_MAGIC,114,90,2015
161,2014-11-20 00:00:00+00:00,Team.BOSTON_CELTICS,Team.PHILADELPHIA_76ERS,101,90,2015
162,2014-11-20 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.WASHINGTON_WIZARDS,105,102,2015
163,2014-11-20 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BROOKLYN_NETS,122,118,2015
164,2014-11-20 00:30:00+00:00,Team.PHOENIX_SUNS,Team.DETROIT_PISTONS,88,86,2015
165,2014-11-20 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.TORONTO_RAPTORS,92,96,2015
166,2014-11-20 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.MINNESOTA_TIMBERWOLVES,99,115,2015
167,2014-11-20 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.DENVER_NUGGETS,100,107,2015
168,2014-11-20 02:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.HOUSTON_ROCKETS,98,92,2015
169,2014-11-21 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MIAMI_HEAT,110,93,2015
170,2014-11-21 03:30:00+00:00,Team.CHICAGO_BULLS,Team.SACRAMENTO_KINGS,88,103,2015
171,2014-11-22 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.CHARLOTTE_HORNETS,105,100,2015
172,2014-11-22 00:00:00+00:00,Team.PHOENIX_SUNS,Team.PHILADELPHIA_76ERS,122,96,2015
173,2014-11-22 00:30:00+00:00,Team.DETROIT_PISTONS,Team.ATLANTA_HAWKS,89,99,2015
174,2014-11-22 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.TORONTO_RAPTORS,82,124,2015
175,2014-11-22 01:00:00+00:00,Team.BOSTON_CELTICS,Team.MEMPHIS_GRIZZLIES,100,117,2015
176,2014-11-22 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.MINNESOTA_TIMBERWOLVES,121,92,2015
177,2014-11-22 01:00:00+00:00,Team.BROOKLYN_NETS,Team.OKLAHOMA_CITY_THUNDER,94,92,2015
178,2014-11-22 01:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.WASHINGTON_WIZARDS,78,91,2015
179,2014-11-22 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DALLAS_MAVERICKS,106,140,2015
180,2014-11-22 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DENVER_NUGGETS,97,117,2015
181,2014-11-22 03:30:00+00:00,Team.UTAH_JAZZ,Team.GOLDEN_STATE_WARRIORS,88,101,2015
182,2014-11-22 03:30:00+00:00,Team.CHICAGO_BULLS,Team.PORTLAND_TRAIL_BLAZERS,87,105,2015
183,2014-11-23 00:00:00+00:00,Team.PHOENIX_SUNS,Team.INDIANA_PACERS,106,83,2015
184,2014-11-23 00:00:00+00:00,Team.MIAMI_HEAT,Team.ORLANDO_MAGIC,99,92,2015
185,2014-11-23 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.CLEVELAND_CAVALIERS,110,93,2015
186,2014-11-23 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.NEW_YORK_KNICKS,83,91,2015
187,2014-11-23 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.HOUSTON_ROCKETS,92,95,2015
188,2014-11-23 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MINNESOTA_TIMBERWOLVES,113,101,2015
189,2014-11-23 01:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.MILWAUKEE_BUCKS,111,100,2015
190,2014-11-23 01:30:00+00:00,Team.BROOKLYN_NETS,Team.SAN_ANTONIO_SPURS,87,99,2015
191,2014-11-23 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.UTAH_JAZZ,106,94,2015
192,2014-11-23 23:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.BOSTON_CELTICS,94,88,2015
193,2014-11-23 23:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MEMPHIS_GRIZZLIES,91,107,2015
194,2014-11-23 23:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.MIAMI_HEAT,93,94,2015
195,2014-11-24 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.OKLAHOMA_CITY_THUNDER,91,86,2015
196,2014-11-24 02:30:00+00:00,Team.DENVER_NUGGETS,Team.LOS_ANGELES_LAKERS,101,94,2015
197,2014-11-25 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.CHARLOTTE_HORNETS,113,92,2015
198,2014-11-25 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.CLEVELAND_CAVALIERS,74,106,2015
199,2014-11-25 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.PHILADELPHIA_76ERS,114,104,2015
200,2014-11-25 00:30:00+00:00,Team.PHOENIX_SUNS,Team.TORONTO_RAPTORS,100,104,2015
201,2014-11-25 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.HOUSTON_ROCKETS,86,91,2015
202,2014-11-25 01:30:00+00:00,Team.INDIANA_PACERS,Team.DALLAS_MAVERICKS,111,100,2015
203,2014-11-25 02:00:00+00:00,Team.CHICAGO_BULLS,Team.UTAH_JAZZ,97,95,2015
204,2014-11-26 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.WASHINGTON_WIZARDS,106,102,2015
205,2014-11-26 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MIAMI_HEAT,114,97,2015
206,2014-11-26 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MILWAUKEE_BUCKS,86,98,2015
207,2014-11-26 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_ORLEANS_PELICANS,99,89,2015
208,2014-11-26 02:00:00+00:00,Team.CHICAGO_BULLS,Team.DENVER_NUGGETS,109,114,2015
209,2014-11-27 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.CHARLOTTE_HORNETS,105,97,2015
210,2014-11-27 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CLEVELAND_CAVALIERS,87,113,2015
211,2014-11-27 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.ORLANDO_MAGIC,111,96,2015
212,2014-11-27 00:00:00+00:00,Team.BROOKLYN_NETS,Team.PHILADELPHIA_76ERS,99,91,2015
213,2014-11-27 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.ATLANTA_HAWKS,126,115,2015
214,2014-11-27 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.DALLAS_MAVERICKS,102,109,2015
215,2014-11-27 00:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DETROIT_PISTONS,104,98,2015
216,2014-11-27 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.HOUSTON_ROCKETS,89,102,2015
217,2014-11-27 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.MINNESOTA_TIMBERWOLVES,103,86,2015
218,2014-11-27 01:00:00+00:00,Team.UTAH_JAZZ,Team.OKLAHOMA_CITY_THUNDER,82,97,2015
219,2014-11-27 01:30:00+00:00,Team.INDIANA_PACERS,Team.SAN_ANTONIO_SPURS,100,106,2015
220,2014-11-27 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,112,120,2015
221,2014-11-27 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,99,93,2015
222,2014-11-28 18:00:00+00:00,Team.CHICAGO_BULLS,Team.BOSTON_CELTICS,109,102,2015
223,2014-11-29 00:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.CHARLOTTE_HORNETS,106,101,2015
224,2014-11-29 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.ATLANTA_HAWKS,91,100,2015
225,2014-11-29 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,104,88,2015
226,2014-11-29 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.TORONTO_RAPTORS,106,102,2015
227,2014-11-29 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.HOUSTON_ROCKETS,102,85,2015
