,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
51,2019-10-29 23:30:00+00:00,Team.ATLANTA_HAWKS,Team.MIAMI_HEAT,97,112,2020
52,2019-10-30 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,109,106,2020
53,2019-10-30 02:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,91,120,2020
54,2019-10-30 23:00:00+00:00,Team.CHICAGO_BULLS,Team.CLEVELAND_CAVALIERS,111,117,2020
55,2019-10-30 23:00:00+00:00,Team.NEW_YORK_KNICKS,Team.ORLANDO_MAGIC,83,95,2020
56,2019-10-30 23:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.PHILADELPHIA_76ERS,95,117,2020
57,2019-10-30 23:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BOSTON_CELTICS,105,116,2020
58,2019-10-30 23:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,118,108,2020
59,2019-10-30 23:30:00+00:00,Team.DETROIT_PISTONS,Team.TORONTO_RAPTORS,113,125,2020
60,2019-10-31 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.OKLAHOMA_CITY_THUNDER,102,99,2020
61,2019-10-31 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.WASHINGTON_WIZARDS,159,158,2020
62,2019-10-31 02:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.SACRAMENTO_KINGS,118,111,2020
63,2019-10-31 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.UTAH_JAZZ,96,110,2020
64,2019-10-31 02:30:00+00:00,Team.PHOENIX_SUNS,Team.GOLDEN_STATE_WARRIORS,121,110,2020
65,2019-10-31 23:00:00+00:00,Team.MIAMI_HEAT,Team.ATLANTA_HAWKS,106,97,2020
66,2019-11-01 01:30:00+00:00,Team.DENVER_NUGGETS,Team.NEW_ORLEANS_PELICANS,107,122,2020
67,2019-11-01 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.LOS_ANGELES_CLIPPERS,97,103,2020
68,2019-11-01 23:00:00+00:00,Team.HOUSTON_ROCKETS,Team.BROOKLYN_NETS,116,123,2020
69,2019-11-01 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.INDIANA_PACERS,95,102,2020
70,2019-11-01 23:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.ORLANDO_MAGIC,123,91,2020
71,2019-11-01 23:30:00+00:00,Team.NEW_YORK_KNICKS,Team.BOSTON_CELTICS,102,104,2020
72,2019-11-02 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHICAGO_BULLS,106,112,2020
73,2019-11-02 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DALLAS_MAVERICKS,119,110,2020
74,2019-11-02 02:00:00+00:00,Team.UTAH_JAZZ,Team.SACRAMENTO_KINGS,101,102,2020
75,2019-11-02 02:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.GOLDEN_STATE_WARRIORS,127,110,2020
76,2019-11-02 21:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.OKLAHOMA_CITY_THUNDER,104,115,2020
77,2019-11-02 23:00:00+00:00,Team.BROOKLYN_NETS,Team.DETROIT_PISTONS,109,113,2020
78,2019-11-02 23:00:00+00:00,Team.DENVER_NUGGETS,Team.ORLANDO_MAGIC,91,87,2020
79,2019-11-03 00:00:00+00:00,Team.PHOENIX_SUNS,Team.MEMPHIS_GRIZZLIES,114,105,2020
80,2019-11-03 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.MILWAUKEE_BUCKS,105,115,2020
81,2019-11-03 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.WASHINGTON_WIZARDS,131,109,2020
82,2019-11-03 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.GOLDEN_STATE_WARRIORS,93,87,2020
83,2019-11-03 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.PORTLAND_TRAIL_BLAZERS,129,128,2020
84,2019-11-03 22:00:00+00:00,Team.CHICAGO_BULLS,Team.INDIANA_PACERS,95,108,2020
85,2019-11-03 23:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MIAMI_HEAT,100,129,2020
86,2019-11-03 23:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_YORK_KNICKS,113,92,2020
87,2019-11-04 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SAN_ANTONIO_SPURS,103,96,2020
88,2019-11-04 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.CLEVELAND_CAVALIERS,131,111,2020
89,2019-11-04 02:00:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,94,105,2020
90,2019-11-05 00:00:00+00:00,Team.DETROIT_PISTONS,Team.WASHINGTON_WIZARDS,99,115,2020
91,2019-11-05 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.BROOKLYN_NETS,125,135,2020
92,2019-11-05 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,107,100,2020
93,2019-11-05 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.MINNESOTA_TIMBERWOLVES,134,106,2020
94,2019-11-05 02:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.PHOENIX_SUNS,109,114,2020
95,2019-11-05 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.GOLDEN_STATE_WARRIORS,118,127,2020
96,2019-11-06 00:00:00+00:00,Team.INDIANA_PACERS,Team.CHARLOTTE_HORNETS,120,122,2020
97,2019-11-06 00:00:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,119,113,2020
98,2019-11-06 00:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.ATLANTA_HAWKS,100,108,2020
99,2019-11-06 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.CHICAGO_BULLS,118,112,2020
100,2019-11-06 01:00:00+00:00,Team.ORLANDO_MAGIC,Team.OKLAHOMA_CITY_THUNDER,94,102,2020
101,2019-11-06 02:00:00+00:00,Team.MIAMI_HEAT,Team.DENVER_NUGGETS,89,109,2020
