,start_time,away_team,home_team,away_team_score,home_team_score,Season Year
73,2015-11-06 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.PORTLAND_TRAIL_BLAZERS,96,115,2016
74,2015-11-07 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.ORLANDO_MAGIC,87,92,2016
75,2015-11-07 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.BOSTON_CELTICS,98,118,2016
76,2015-11-07 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.BROOKLYN_NETS,104,98,2016
77,2015-11-07 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.CLEVELAND_CAVALIERS,102,108,2016
78,2015-11-07 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.NEW_YORK_KNICKS,99,92,2016
79,2015-11-07 01:00:00+00:00,Team.MIAMI_HEAT,Team.INDIANA_PACERS,87,90,2016
80,2015-11-07 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_ORLEANS_PELICANS,121,115,2016
81,2015-11-07 02:30:00+00:00,Team.DETROIT_PISTONS,Team.PHOENIX_SUNS,100,92,2016
82,2015-11-07 03:30:00+00:00,Team.DENVER_NUGGETS,Team.GOLDEN_STATE_WARRIORS,104,119,2016
83,2015-11-07 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.SACRAMENTO_KINGS,116,110,2016
84,2015-11-07 23:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.CHICAGO_BULLS,102,93,2016
85,2015-11-08 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.PHILADELPHIA_76ERS,105,97,2016
86,2015-11-08 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.ATLANTA_HAWKS,99,114,2016
87,2015-11-08 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DALLAS_MAVERICKS,98,107,2016
88,2015-11-08 01:30:00+00:00,Team.BROOKLYN_NETS,Team.MILWAUKEE_BUCKS,86,94,2016
89,2015-11-08 01:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.SAN_ANTONIO_SPURS,94,114,2016
90,2015-11-08 02:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.UTAH_JAZZ,79,89,2016
91,2015-11-08 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.SACRAMENTO_KINGS,103,94,2016
92,2015-11-08 03:30:00+00:00,Team.HOUSTON_ROCKETS,Team.LOS_ANGELES_CLIPPERS,109,105,2016
93,2015-11-08 20:30:00+00:00,Team.INDIANA_PACERS,Team.CLEVELAND_CAVALIERS,97,101,2016
94,2015-11-08 20:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.NEW_YORK_KNICKS,95,99,2016
95,2015-11-08 23:00:00+00:00,Team.TORONTO_RAPTORS,Team.MIAMI_HEAT,76,96,2016
96,2015-11-09 00:00:00+00:00,Team.PHOENIX_SUNS,Team.OKLAHOMA_CITY_THUNDER,103,124,2016
97,2015-11-09 02:00:00+00:00,Team.DETROIT_PISTONS,Team.PORTLAND_TRAIL_BLAZERS,120,103,2016
98,2015-11-10 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.INDIANA_PACERS,84,97,2016
99,2015-11-10 00:00:00+00:00,Team.CHICAGO_BULLS,Team.PHILADELPHIA_76ERS,111,88,2016
100,2015-11-10 01:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ATLANTA_HAWKS,117,107,2016
101,2015-11-10 02:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.DENVER_NUGGETS,104,108,2016
102,2015-11-10 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.SACRAMENTO_KINGS,106,88,2016
103,2015-11-10 03:30:00+00:00,Team.DETROIT_PISTONS,Team.GOLDEN_STATE_WARRIORS,95,109,2016
104,2015-11-10 03:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_CLIPPERS,92,94,2016
105,2015-11-11 00:00:00+00:00,Team.UTAH_JAZZ,Team.CLEVELAND_CAVALIERS,114,118,2016
106,2015-11-11 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.WASHINGTON_WIZARDS,125,101,2016
107,2015-11-11 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MIAMI_HEAT,88,101,2016
108,2015-11-11 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.TORONTO_RAPTORS,111,109,2016
109,2015-11-11 01:00:00+00:00,Team.BOSTON_CELTICS,Team.MILWAUKEE_BUCKS,99,83,2016
110,2015-11-11 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.MINNESOTA_TIMBERWOLVES,104,95,2016
111,2015-11-11 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.NEW_ORLEANS_PELICANS,105,120,2016
112,2015-11-12 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_HORNETS,93,95,2016
113,2015-11-12 00:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.ORLANDO_MAGIC,99,101,2016
114,2015-11-12 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.PHILADELPHIA_76ERS,119,103,2016
115,2015-11-12 00:30:00+00:00,Team.INDIANA_PACERS,Team.BOSTON_CELTICS,102,91,2016
116,2015-11-12 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.ATLANTA_HAWKS,98,106,2016
117,2015-11-12 01:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DALLAS_MAVERICKS,108,118,2016
118,2015-11-12 01:00:00+00:00,Team.BROOKLYN_NETS,Team.HOUSTON_ROCKETS,106,98,2016
119,2015-11-12 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MEMPHIS_GRIZZLIES,100,84,2016
120,2015-11-12 02:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.DENVER_NUGGETS,102,103,2016
121,2015-11-12 03:00:00+00:00,Team.DETROIT_PISTONS,Team.SACRAMENTO_KINGS,92,101,2016
122,2015-11-12 03:30:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PORTLAND_TRAIL_BLAZERS,113,101,2016
123,2015-11-13 00:30:00+00:00,Team.UTAH_JAZZ,Team.MIAMI_HEAT,91,92,2016
124,2015-11-13 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MINNESOTA_TIMBERWOLVES,129,116,2016
125,2015-11-13 03:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PHOENIX_SUNS,104,118,2016
126,2015-11-14 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.INDIANA_PACERS,103,107,2016
127,2015-11-14 00:00:00+00:00,Team.UTAH_JAZZ,Team.ORLANDO_MAGIC,93,102,2016
128,2015-11-14 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.BOSTON_CELTICS,93,106,2016
129,2015-11-14 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.NEW_YORK_KNICKS,90,84,2016
130,2015-11-14 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.TORONTO_RAPTORS,81,100,2016
131,2015-11-14 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.CHICAGO_BULLS,97,102,2016
132,2015-11-14 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MEMPHIS_GRIZZLIES,100,101,2016
133,2015-11-14 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.OKLAHOMA_CITY_THUNDER,85,102,2016
134,2015-11-14 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.DALLAS_MAVERICKS,82,90,2016
135,2015-11-14 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.DENVER_NUGGETS,98,107,2016
136,2015-11-14 03:00:00+00:00,Team.BROOKLYN_NETS,Team.SACRAMENTO_KINGS,109,111,2016
137,2015-11-14 20:30:00+00:00,Team.DETROIT_PISTONS,Team.LOS_ANGELES_CLIPPERS,96,101,2016
138,2015-11-15 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.WASHINGTON_WIZARDS,99,108,2016
139,2015-11-15 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.HOUSTON_ROCKETS,110,98,2016
140,2015-11-15 01:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MILWAUKEE_BUCKS,105,108,2016
141,2015-11-15 01:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.SAN_ANTONIO_SPURS,83,92,2016
142,2015-11-15 02:00:00+00:00,Team.DENVER_NUGGETS,Team.PHOENIX_SUNS,81,105,2016
143,2015-11-15 03:30:00+00:00,Team.BROOKLYN_NETS,Team.GOLDEN_STATE_WARRIORS,99,107,2016
144,2015-11-15 17:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.NEW_YORK_KNICKS,87,95,2016
145,2015-11-15 20:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.MINNESOTA_TIMBERWOLVES,114,106,2016
146,2015-11-15 22:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.CHARLOTTE_HORNETS,94,106,2016
147,2015-11-15 23:00:00+00:00,Team.UTAH_JAZZ,Team.ATLANTA_HAWKS,97,96,2016
148,2015-11-16 00:00:00+00:00,Team.BOSTON_CELTICS,Team.OKLAHOMA_CITY_THUNDER,100,85,2016
149,2015-11-16 02:00:00+00:00,Team.TORONTO_RAPTORS,Team.SACRAMENTO_KINGS,101,107,2016
150,2015-11-16 02:30:00+00:00,Team.DETROIT_PISTONS,Team.LOS_ANGELES_LAKERS,85,97,2016
151,2015-11-17 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.PHILADELPHIA_76ERS,92,86,2016
152,2015-11-17 01:00:00+00:00,Team.INDIANA_PACERS,Team.CHICAGO_BULLS,95,96,2016
153,2015-11-17 01:00:00+00:00,Team.BOSTON_CELTICS,Team.HOUSTON_ROCKETS,111,95,2016
154,2015-11-17 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MEMPHIS_GRIZZLIES,114,122,2016
155,2015-11-17 01:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SAN_ANTONIO_SPURS,80,93,2016
156,2015-11-17 02:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PHOENIX_SUNS,101,120,2016
157,2015-11-18 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.WASHINGTON_WIZARDS,86,115,2016
158,2015-11-18 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.BROOKLYN_NETS,88,90,2016
159,2015-11-18 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.DETROIT_PISTONS,99,104,2016
160,2015-11-18 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.MIAMI_HEAT,103,91,2016
161,2015-11-18 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_YORK_KNICKS,94,102,2016
162,2015-11-18 01:00:00+00:00,Team.DENVER_NUGGETS,Team.NEW_ORLEANS_PELICANS,115,98,2016
163,2015-11-18 03:30:00+00:00,Team.TORONTO_RAPTORS,Team.GOLDEN_STATE_WARRIORS,110,115,2016
164,2015-11-19 00:00:00+00:00,Team.BROOKLYN_NETS,Team.CHARLOTTE_HORNETS,111,116,2016
165,2015-11-19 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ORLANDO_MAGIC,101,104,2016
166,2015-11-19 00:00:00+00:00,Team.INDIANA_PACERS,Team.PHILADELPHIA_76ERS,112,85,2016
167,2015-11-19 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.BOSTON_CELTICS,106,102,2016
168,2015-11-19 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.ATLANTA_HAWKS,97,103,2016
169,2015-11-19 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.HOUSTON_ROCKETS,103,108,2016
170,2015-11-19 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.OKLAHOMA_CITY_THUNDER,103,110,2016
171,2015-11-19 01:30:00+00:00,Team.DENVER_NUGGETS,Team.SAN_ANTONIO_SPURS,98,109,2016
172,2015-11-19 02:00:00+00:00,Team.TORONTO_RAPTORS,Team.UTAH_JAZZ,89,93,2016
173,2015-11-19 03:30:00+00:00,Team.CHICAGO_BULLS,Team.PHOENIX_SUNS,103,97,2016
174,2015-11-20 00:30:00+00:00,Team.SACRAMENTO_KINGS,Team.MIAMI_HEAT,109,116,2016
175,2015-11-20 01:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.CLEVELAND_CAVALIERS,100,115,2016
176,2015-11-20 03:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.LOS_ANGELES_CLIPPERS,124,117,2016
177,2015-11-21 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHARLOTTE_HORNETS,88,113,2016
178,2015-11-21 00:30:00+00:00,Team.BROOKLYN_NETS,Team.BOSTON_CELTICS,95,120,2016
179,2015-11-21 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MEMPHIS_GRIZZLIES,84,96,2016
180,2015-11-21 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MINNESOTA_TIMBERWOLVES,96,86,2016
181,2015-11-21 01:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.NEW_ORLEANS_PELICANS,90,104,2016
182,2015-11-21 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.OKLAHOMA_CITY_THUNDER,93,90,2016
183,2015-11-21 01:30:00+00:00,Team.UTAH_JAZZ,Team.DALLAS_MAVERICKS,93,102,2016
184,2015-11-21 02:00:00+00:00,Team.PHOENIX_SUNS,Team.DENVER_NUGGETS,114,107,2016
185,2015-11-21 03:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PORTLAND_TRAIL_BLAZERS,91,102,2016
186,2015-11-21 03:30:00+00:00,Team.CHICAGO_BULLS,Team.GOLDEN_STATE_WARRIORS,94,106,2016
187,2015-11-21 03:30:00+00:00,Team.TORONTO_RAPTORS,Team.LOS_ANGELES_LAKERS,102,91,2016
188,2015-11-21 22:00:00+00:00,Team.SACRAMENTO_KINGS,Team.ORLANDO_MAGIC,97,91,2016
189,2015-11-22 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.INDIANA_PACERS,86,123,2016
190,2015-11-22 00:30:00+00:00,Team.ATLANTA_HAWKS,Team.CLEVELAND_CAVALIERS,97,109,2016
191,2015-11-22 00:30:00+00:00,Team.WASHINGTON_WIZARDS,Team.DETROIT_PISTONS,97,95,2016
192,2015-11-22 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.HOUSTON_ROCKETS,107,102,2016
193,2015-11-22 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MIAMI_HEAT,91,96,2016
194,2015-11-22 01:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.SAN_ANTONIO_SPURS,82,92,2016
195,2015-11-22 20:30:00+00:00,Team.TORONTO_RAPTORS,Team.LOS_ANGELES_CLIPPERS,91,80,2016
196,2015-11-22 23:00:00+00:00,Team.BOSTON_CELTICS,Team.BROOKLYN_NETS,101,111,2016
197,2015-11-22 23:00:00+00:00,Team.PHOENIX_SUNS,Team.NEW_ORLEANS_PELICANS,116,122,2016
198,2015-11-23 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.OKLAHOMA_CITY_THUNDER,114,117,2016
199,2015-11-23 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DENVER_NUGGETS,118,105,2016
200,2015-11-23 02:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_LAKERS,107,93,2016
201,2015-11-24 00:00:00+00:00,Team.SACRAMENTO_KINGS,Team.CHARLOTTE_HORNETS,122,127,2016
202,2015-11-24 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.CLEVELAND_CAVALIERS,103,117,2016
203,2015-11-24 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.MIAMI_HEAT,78,95,2016
204,2015-11-24 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MILWAUKEE_BUCKS,88,109,2016
205,2015-11-24 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MINNESOTA_TIMBERWOLVES,95,100,2016
206,2015-11-24 01:30:00+00:00,Team.PHOENIX_SUNS,Team.SAN_ANTONIO_SPURS,84,98,2016
207,2015-11-24 02:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.UTAH_JAZZ,111,89,2016
208,2015-11-25 00:00:00+00:00,Team.INDIANA_PACERS,Team.WASHINGTON_WIZARDS,123,106,2016
209,2015-11-25 01:00:00+00:00,Team.BOSTON_CELTICS,Team.ATLANTA_HAWKS,97,121,2016
210,2015-11-25 01:00:00+00:00,Team.DALLAS_MAVERICKS,Team.MEMPHIS_GRIZZLIES,96,110,2016
211,2015-11-25 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DENVER_NUGGETS,111,94,2016
212,2015-11-25 03:00:00+00:00,Team.CHICAGO_BULLS,Team.PORTLAND_TRAIL_BLAZERS,93,88,2016
213,2015-11-25 03:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.GOLDEN_STATE_WARRIORS,77,111,2016
214,2015-11-26 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CHARLOTTE_HORNETS,87,101,2016
215,2015-11-26 00:00:00+00:00,Team.NEW_YORK_KNICKS,Team.ORLANDO_MAGIC,91,100,2016
216,2015-11-26 00:30:00+00:00,Team.PHILADELPHIA_76ERS,Team.BOSTON_CELTICS,80,84,2016
217,2015-11-26 00:30:00+00:00,Team.MIAMI_HEAT,Team.DETROIT_PISTONS,81,104,2016
218,2015-11-26 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.TORONTO_RAPTORS,99,103,2016
219,2015-11-26 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.HOUSTON_ROCKETS,102,93,2016
220,2015-11-26 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MILWAUKEE_BUCKS,129,118,2016
221,2015-11-26 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.MINNESOTA_TIMBERWOLVES,95,99,2016
222,2015-11-26 01:00:00+00:00,Team.BROOKLYN_NETS,Team.OKLAHOMA_CITY_THUNDER,99,110,2016
223,2015-11-26 01:30:00+00:00,Team.DALLAS_MAVERICKS,Team.SAN_ANTONIO_SPURS,83,88,2016
224,2015-11-26 02:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.PHOENIX_SUNS,120,114,2016
225,2015-11-26 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,102,91,2016
226,2015-11-28 00:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.CHARLOTTE_HORNETS,95,90,2016
